price,last_volume,created_at
3374.692,0,2025-05-14 09:16:39.039000+08:00
3374.692,0,2025-05-14 09:16:41.083000+08:00
3374.692,0,2025-05-14 09:16:42.039000+08:00
3374.692,0,2025-05-14 09:16:45.039000+08:00
3374.692,0,2025-05-14 09:16:48.059000+08:00
3374.692,0,2025-05-14 09:16:51.039000+08:00
3374.692,0,2025-05-14 09:16:54.039000+08:00
3374.692,0,2025-05-14 09:16:57.039000+08:00
3374.692,0,2025-05-14 09:17:00.039000+08:00
3374.692,0,2025-05-14 09:17:03.039000+08:00
3374.692,0,2025-05-14 09:17:06.039000+08:00
3374.692,0,2025-05-14 09:17:09.039000+08:00
3374.692,0,2025-05-14 09:17:11.084000+08:00
3374.692,0,2025-05-14 09:17:12.039000+08:00
3374.692,0,2025-05-14 09:17:15.059000+08:00
3374.692,0,2025-05-14 09:17:18.039000+08:00
3374.692,0,2025-05-14 09:17:21.039000+08:00
3374.692,0,2025-05-14 09:17:24.039000+08:00
3374.692,0,2025-05-14 09:17:27.039000+08:00
3374.692,0,2025-05-14 09:17:30.039000+08:00
3374.692,0,2025-05-14 09:17:33.039000+08:00
3374.692,0,2025-05-14 09:17:36.039000+08:00
3374.692,0,2025-05-14 09:17:39.039000+08:00
3374.692,0,2025-05-14 09:17:41.083000+08:00
3374.692,0,2025-05-14 09:17:42.039000+08:00
3374.692,0,2025-05-14 09:17:45.039000+08:00
3374.692,0,2025-05-14 09:17:48.039000+08:00
3374.692,0,2025-05-14 09:17:51.039000+08:00
3374.692,0,2025-05-14 09:17:54.039000+08:00
3374.692,0,2025-05-14 09:17:57.039000+08:00
3374.692,0,2025-05-14 09:18:00.039000+08:00
3374.692,0,2025-05-14 09:18:03.039000+08:00
3374.692,0,2025-05-14 09:18:06.040000+08:00
3374.692,0,2025-05-14 09:18:09.039000+08:00
3374.692,0,2025-05-14 09:18:11.081000+08:00
3374.692,0,2025-05-14 09:18:12.039000+08:00
3374.692,0,2025-05-14 09:18:15.039000+08:00
3374.692,0,2025-05-14 09:18:18.039000+08:00
3374.692,0,2025-05-14 09:18:21.039000+08:00
3374.692,0,2025-05-14 09:18:24.039000+08:00
3374.692,0,2025-05-14 09:18:27.039000+08:00
3374.692,0,2025-05-14 09:18:30.039000+08:00
3374.692,0,2025-05-14 09:18:33.039000+08:00
3374.692,0,2025-05-14 09:18:36.039000+08:00
3374.692,0,2025-05-14 09:18:39.039000+08:00
3374.692,0,2025-05-14 09:18:41.083000+08:00
3374.692,0,2025-05-14 09:18:42.039000+08:00
3374.692,0,2025-05-14 09:18:45.039000+08:00
3374.692,0,2025-05-14 09:18:48.039000+08:00
3374.692,0,2025-05-14 09:18:51.039000+08:00
3374.692,0,2025-05-14 09:18:54.039000+08:00
3374.692,0,2025-05-14 09:18:57.039000+08:00
3374.692,0,2025-05-14 09:19:00.039000+08:00
3374.692,0,2025-05-14 09:19:03.039000+08:00
3374.692,0,2025-05-14 09:19:06.039000+08:00
3374.692,0,2025-05-14 09:19:09.039000+08:00
3374.692,0,2025-05-14 09:19:11.083000+08:00
3374.692,0,2025-05-14 09:19:12.039000+08:00
3374.692,0,2025-05-14 09:19:15.039000+08:00
3374.692,0,2025-05-14 09:19:18.039000+08:00
3374.692,0,2025-05-14 09:19:21.039000+08:00
3374.692,0,2025-05-14 09:19:24.039000+08:00
3374.692,0,2025-05-14 09:19:27.039000+08:00
3374.692,0,2025-05-14 09:19:30.039000+08:00
3374.692,0,2025-05-14 09:19:33.039000+08:00
3374.692,0,2025-05-14 09:19:36.042000+08:00
3374.692,0,2025-05-14 09:19:39.039000+08:00
3374.692,0,2025-05-14 09:19:41.084000+08:00
3374.692,0,2025-05-14 09:19:42.039000+08:00
3374.692,0,2025-05-14 09:19:45.039000+08:00
3374.692,0,2025-05-14 09:19:48.039000+08:00
3374.692,0,2025-05-14 09:19:51.039000+08:00
3374.692,0,2025-05-14 09:19:54.042000+08:00
3374.692,0,2025-05-14 09:19:57.039000+08:00
3374.692,0,2025-05-14 09:20:00.039000+08:00
3374.692,0,2025-05-14 09:20:03.039000+08:00
3374.692,0,2025-05-14 09:20:06.039000+08:00
3374.692,0,2025-05-14 09:20:09.039000+08:00
3374.692,0,2025-05-14 09:20:11.080000+08:00
3374.692,0,2025-05-14 09:20:12.039000+08:00
3374.692,0,2025-05-14 09:20:15.039000+08:00
3374.692,0,2025-05-14 09:20:18.039000+08:00
3374.692,0,2025-05-14 09:20:21.039000+08:00
3374.692,0,2025-05-14 09:20:24.039000+08:00
3374.692,0,2025-05-14 09:20:27.039000+08:00
3374.692,0,2025-05-14 09:20:30.039000+08:00
3374.692,0,2025-05-14 09:20:33.039000+08:00
3374.692,0,2025-05-14 09:20:36.039000+08:00
3374.692,0,2025-05-14 09:20:39.039000+08:00
3374.692,0,2025-05-14 09:20:41.081000+08:00
3374.692,0,2025-05-14 09:20:42.039000+08:00
3374.692,0,2025-05-14 09:20:45.039000+08:00
3374.692,0,2025-05-14 09:20:48.039000+08:00
3374.692,0,2025-05-14 09:20:51.039000+08:00
3374.692,0,2025-05-14 09:20:54.039000+08:00
3374.692,0,2025-05-14 09:20:57.039000+08:00
3374.692,0,2025-05-14 09:21:00.039000+08:00
3374.692,0,2025-05-14 09:21:03.039000+08:00
3374.692,0,2025-05-14 09:21:06.039000+08:00
3374.692,0,2025-05-14 09:21:09.042000+08:00
3374.692,0,2025-05-14 09:21:11.084000+08:00
3374.692,0,2025-05-14 09:21:12.059000+08:00
3374.692,0,2025-05-14 09:21:15.039000+08:00
3374.692,0,2025-05-14 09:21:18.039000+08:00
3374.692,0,2025-05-14 09:21:21.039000+08:00
3374.692,0,2025-05-14 09:21:24.039000+08:00
3374.692,0,2025-05-14 09:21:27.039000+08:00
3374.692,0,2025-05-14 09:21:30.039000+08:00
3374.692,0,2025-05-14 09:21:33.039000+08:00
3374.692,0,2025-05-14 09:21:36.039000+08:00
3374.692,0,2025-05-14 09:21:39.039000+08:00
3374.692,0,2025-05-14 09:21:41.084000+08:00
3374.692,0,2025-05-14 09:21:42.039000+08:00
3374.692,0,2025-05-14 09:21:45.039000+08:00
3374.692,0,2025-05-14 09:21:48.039000+08:00
3374.692,0,2025-05-14 09:21:51.039000+08:00
3374.692,0,2025-05-14 09:21:54.039000+08:00
3374.692,0,2025-05-14 09:21:57.039000+08:00
3374.692,0,2025-05-14 09:22:00.059000+08:00
3374.692,0,2025-05-14 09:22:03.039000+08:00
3374.692,0,2025-05-14 09:22:06.039000+08:00
3374.692,0,2025-05-14 09:22:09.039000+08:00
3374.692,0,2025-05-14 09:22:11.082000+08:00
3374.692,0,2025-05-14 09:22:12.039000+08:00
3374.692,0,2025-05-14 09:22:15.039000+08:00
3374.692,0,2025-05-14 09:22:18.039000+08:00
3374.692,0,2025-05-14 09:22:21.039000+08:00
3374.692,0,2025-05-14 09:22:24.039000+08:00
3374.692,0,2025-05-14 09:22:27.059000+08:00
3374.692,0,2025-05-14 09:22:30.039000+08:00
3374.692,0,2025-05-14 09:22:33.039000+08:00
3374.692,0,2025-05-14 09:22:36.039000+08:00
3374.692,0,2025-05-14 09:22:39.039000+08:00
3374.692,0,2025-05-14 09:22:41.084000+08:00
3374.692,0,2025-05-14 09:22:42.039000+08:00
3374.692,0,2025-05-14 09:22:45.039000+08:00
3374.692,0,2025-05-14 09:22:48.039000+08:00
3374.692,0,2025-05-14 09:22:51.039000+08:00
3374.692,0,2025-05-14 09:22:54.039000+08:00
3374.692,0,2025-05-14 09:22:57.039000+08:00
3374.692,0,2025-05-14 09:23:00.039000+08:00
3374.692,0,2025-05-14 09:23:03.039000+08:00
3374.692,0,2025-05-14 09:23:06.042000+08:00
3374.692,0,2025-05-14 09:23:09.039000+08:00
3374.692,0,2025-05-14 09:23:11.080000+08:00
3374.692,0,2025-05-14 09:23:12.039000+08:00
3374.692,0,2025-05-14 09:23:15.039000+08:00
3374.692,0,2025-05-14 09:23:18.039000+08:00
3374.692,0,2025-05-14 09:23:21.039000+08:00
3374.692,0,2025-05-14 09:23:24.039000+08:00
3374.692,0,2025-05-14 09:23:27.039000+08:00
3374.692,0,2025-05-14 09:23:30.039000+08:00
3374.692,0,2025-05-14 09:23:33.039000+08:00
3374.692,0,2025-05-14 09:23:36.039000+08:00
3374.692,0,2025-05-14 09:23:39.039000+08:00
3374.692,0,2025-05-14 09:23:41.084000+08:00
3374.692,0,2025-05-14 09:23:42.039000+08:00
3374.692,0,2025-05-14 09:23:45.039000+08:00
3374.692,0,2025-05-14 09:23:48.039000+08:00
3374.692,0,2025-05-14 09:23:51.039000+08:00
3374.692,0,2025-05-14 09:23:54.039000+08:00
3374.692,0,2025-05-14 09:23:57.039000+08:00
3374.692,0,2025-05-14 09:24:00.039000+08:00
3374.692,0,2025-05-14 09:24:03.039000+08:00
3374.692,0,2025-05-14 09:24:06.039000+08:00
3374.692,0,2025-05-14 09:24:09.039000+08:00
3374.692,0,2025-05-14 09:24:11.083000+08:00
3374.692,0,2025-05-14 09:24:15.039000+08:00
3374.692,0,2025-05-14 09:24:18.039000+08:00
3374.692,0,2025-05-14 09:24:21.039000+08:00
3374.692,0,2025-05-14 09:24:24.039000+08:00
3374.692,0,2025-05-14 09:24:27.039000+08:00
3374.692,0,2025-05-14 09:24:30.039000+08:00
3374.692,0,2025-05-14 09:24:33.039000+08:00
3374.692,0,2025-05-14 09:24:36.039000+08:00
3374.692,0,2025-05-14 09:24:39.039000+08:00
3374.692,0,2025-05-14 09:24:41.084000+08:00
3374.692,0,2025-05-14 09:24:42.039000+08:00
3374.692,0,2025-05-14 09:24:45.039000+08:00
3374.692,0,2025-05-14 09:24:48.039000+08:00
3374.692,0,2025-05-14 09:24:51.039000+08:00
3374.692,0,2025-05-14 09:24:54.039000+08:00
3374.692,0,2025-05-14 09:24:57.039000+08:00
3374.692,0,2025-05-14 09:25:00.039000+08:00
3374.692,0,2025-05-14 09:25:03.059000+08:00
3374.692,0,2025-05-14 09:25:06.039000+08:00
3374.235,334520200,2025-05-14 09:25:09.039000+08:00
3374.235,0,2025-05-14 09:25:11.083000+08:00
3374.235,0,2025-05-14 09:25:41.084000+08:00
3374.235,0,2025-05-14 09:26:03.037000+08:00
3374.235,0,2025-05-14 09:26:06.038000+08:00
3374.235,0,2025-05-14 09:26:09.037000+08:00
3374.235,0,2025-05-14 09:26:11.084000+08:00
3374.235,0,2025-05-14 09:26:12.040000+08:00
3374.235,0,2025-05-14 09:26:15.038000+08:00
3374.235,0,2025-05-14 09:26:18.037000+08:00
3374.235,0,2025-05-14 09:26:21.038000+08:00
3374.235,0,2025-05-14 09:26:24.037000+08:00
3374.235,0,2025-05-14 09:26:27.038000+08:00
3374.235,0,2025-05-14 09:26:30.037000+08:00
3374.235,0,2025-05-14 09:26:33.058000+08:00
3374.235,0,2025-05-14 09:26:36.037000+08:00
3374.235,0,2025-05-14 09:26:39.038000+08:00
3374.235,0,2025-05-14 09:26:41.084000+08:00
3374.235,0,2025-05-14 09:26:42.038000+08:00
3374.235,0,2025-05-14 09:26:45.037000+08:00
3374.235,0,2025-05-14 09:26:48.037000+08:00
3374.235,0,2025-05-14 09:26:51.038000+08:00
3374.235,0,2025-05-14 09:26:54.038000+08:00
3374.235,0,2025-05-14 09:26:57.037000+08:00
3374.235,0,2025-05-14 09:27:00.057000+08:00
3374.235,0,2025-05-14 09:27:03.037000+08:00
3374.235,0,2025-05-14 09:27:06.058000+08:00
3374.235,0,2025-05-14 09:27:09.038000+08:00
3374.235,0,2025-05-14 09:27:11.079000+08:00
3374.235,0,2025-05-14 09:27:12.038000+08:00
3374.235,0,2025-05-14 09:27:15.038000+08:00
3374.235,0,2025-05-14 09:27:18.037000+08:00
3374.235,0,2025-05-14 09:27:21.037000+08:00
3374.235,0,2025-05-14 09:27:24.038000+08:00
3374.235,0,2025-05-14 09:27:27.038000+08:00
3374.235,0,2025-05-14 09:27:30.037000+08:00
3374.235,0,2025-05-14 09:27:33.037000+08:00
3374.235,0,2025-05-14 09:27:36.038000+08:00
3374.235,0,2025-05-14 09:27:39.037000+08:00
3374.235,0,2025-05-14 09:27:41.084000+08:00
3374.235,0,2025-05-14 09:27:42.037000+08:00
3374.235,0,2025-05-14 09:27:45.038000+08:00
3374.235,0,2025-05-14 09:27:48.038000+08:00
3374.235,0,2025-05-14 09:27:51.037000+08:00
3374.235,0,2025-05-14 09:27:54.037000+08:00
3374.235,0,2025-05-14 09:27:57.038000+08:00
3374.235,0,2025-05-14 09:28:00.037000+08:00
3374.235,0,2025-05-14 09:28:03.037000+08:00
3374.235,0,2025-05-14 09:28:06.038000+08:00
3374.235,0,2025-05-14 09:28:09.057000+08:00
3374.235,0,2025-05-14 09:28:11.083000+08:00
3374.235,0,2025-05-14 09:28:12.037000+08:00
3374.235,0,2025-05-14 09:28:15.040000+08:00
3374.235,0,2025-05-14 09:28:18.038000+08:00
3374.235,0,2025-05-14 09:28:21.038000+08:00
3374.235,0,2025-05-14 09:28:24.037000+08:00
3374.235,0,2025-05-14 09:28:27.038000+08:00
3374.235,0,2025-05-14 09:28:30.037000+08:00
3374.235,0,2025-05-14 09:28:33.037000+08:00
3374.235,0,2025-05-14 09:28:36.038000+08:00
3374.235,0,2025-05-14 09:28:39.037000+08:00
3374.235,0,2025-05-14 09:28:41.083000+08:00
3374.235,0,2025-05-14 09:28:42.037000+08:00
3374.235,0,2025-05-14 09:28:45.037000+08:00
3374.235,0,2025-05-14 09:28:48.037000+08:00
3374.235,0,2025-05-14 09:28:51.038000+08:00
3374.235,0,2025-05-14 09:28:54.037000+08:00
3374.235,0,2025-05-14 09:28:57.038000+08:00
3374.235,0,2025-05-14 09:29:00.037000+08:00
3374.235,0,2025-05-14 09:29:03.037000+08:00
3374.235,0,2025-05-14 09:29:06.037000+08:00
3374.235,0,2025-05-14 09:29:09.038000+08:00
3374.235,0,2025-05-14 09:29:11.084000+08:00
3374.235,0,2025-05-14 09:29:12.037000+08:00
3374.235,0,2025-05-14 09:29:15.038000+08:00
3374.235,0,2025-05-14 09:29:18.038000+08:00
3374.235,0,2025-05-14 09:29:21.038000+08:00
3374.235,0,2025-05-14 09:29:24.038000+08:00
3374.235,0,2025-05-14 09:29:27.038000+08:00
3374.235,0,2025-05-14 09:29:30.037000+08:00
3374.235,0,2025-05-14 09:29:33.038000+08:00
3374.235,0,2025-05-14 09:29:36.038000+08:00
3374.235,0,2025-05-14 09:29:39.038000+08:00
3374.235,0,2025-05-14 09:29:41.079000+08:00
3374.235,0,2025-05-14 09:29:42.037000+08:00
3374.235,0,2025-05-14 09:29:45.037000+08:00
3374.235,0,2025-05-14 09:29:48.038000+08:00
3374.235,0,2025-05-14 09:29:51.037000+08:00
3374.235,0,2025-05-14 09:29:54.037000+08:00
3374.235,0,2025-05-14 09:29:57.038000+08:00
3374.235,0,2025-05-14 09:30:00.037000+08:00
3374.899,71321000,2025-05-14 09:30:03.038000+08:00
3374.463,60757100,2025-05-14 09:30:06.037000+08:00
3374.298,72379500,2025-05-14 09:30:09.038000+08:00
3374.298,0,2025-05-14 09:30:11.083000+08:00
3374.249,68479500,2025-05-14 09:30:12.037000+08:00
3373.868,69943000,2025-05-14 09:30:15.038000+08:00
3373.915,66539100,2025-05-14 09:30:18.040000+08:00
3373.51,72609300,2025-05-14 09:30:21.038000+08:00
3373.485,74362500,2025-05-14 09:30:24.037000+08:00
3373.531,65274600,2025-05-14 09:30:27.037000+08:00
3373.477,61667600,2025-05-14 09:30:30.038000+08:00
3373.54,59805800,2025-05-14 09:30:33.037000+08:00
3373.344,50886200,2025-05-14 09:30:36.038000+08:00
3373.233,50624200,2025-05-14 09:30:39.038000+08:00
3373.233,0,2025-05-14 09:30:41.084000+08:00
3373.084,41887600,2025-05-14 09:30:42.037000+08:00
3372.796,45286900,2025-05-14 09:30:45.037000+08:00
3372.742,43711500,2025-05-14 09:30:48.037000+08:00
3373.084,40704500,2025-05-14 09:30:51.038000+08:00
3372.9,48809900,2025-05-14 09:30:54.038000+08:00
3373.37,53741000,2025-05-14 09:30:57.037000+08:00
3374.447,57675300,2025-05-14 09:31:00.037000+08:00
3373.88,50114600,2025-05-14 09:31:03.038000+08:00
3373.902,61983900,2025-05-14 09:31:06.037000+08:00
3374.573,49295300,2025-05-14 09:31:09.037000+08:00
3374.573,0,2025-05-14 09:31:11.083000+08:00
3373.624,41967500,2025-05-14 09:31:12.037000+08:00
3373.932,37267500,2025-05-14 09:31:15.038000+08:00
3374.505,57967800,2025-05-14 09:31:18.038000+08:00
3374.781,34854700,2025-05-14 09:31:21.037000+08:00
3374.671,32074400,2025-05-14 09:31:24.037000+08:00
3374.279,36580700,2025-05-14 09:31:27.037000+08:00
3374.662,35095500,2025-05-14 09:31:30.038000+08:00
3374.405,35784100,2025-05-14 09:31:33.038000+08:00
3374.883,36455100,2025-05-14 09:31:36.037000+08:00
3375.363,39894700,2025-05-14 09:31:39.037000+08:00
3375.363,0,2025-05-14 09:31:41.083000+08:00
3375.131,38190700,2025-05-14 09:31:42.038000+08:00
3375.421,36727200,2025-05-14 09:31:45.038000+08:00
3375.561,31034700,2025-05-14 09:31:48.037000+08:00
3375.957,28564500,2025-05-14 09:31:51.038000+08:00
3376.115,31071100,2025-05-14 09:31:54.037000+08:00
3376.12,30704900,2025-05-14 09:31:57.037000+08:00
3375.923,27951800,2025-05-14 09:32:00.037000+08:00
3375.852,38421500,2025-05-14 09:32:03.037000+08:00
3375.856,53973500,2025-05-14 09:32:06.037000+08:00
3375.615,55066500,2025-05-14 09:32:09.037000+08:00
3375.615,0,2025-05-14 09:32:11.079000+08:00
3375.551,36405200,2025-05-14 09:32:12.037000+08:00
3375.835,34994500,2025-05-14 09:32:15.037000+08:00
3376.053,28721300,2025-05-14 09:32:18.038000+08:00
3375.521,31734500,2025-05-14 09:32:21.037000+08:00
3376.305,31675400,2025-05-14 09:32:24.037000+08:00
3376.455,28421700,2025-05-14 09:32:27.037000+08:00
3377.301,30069200,2025-05-14 09:32:30.038000+08:00
3377.333,27052900,2025-05-14 09:32:33.041000+08:00
3377.336,27538700,2025-05-14 09:32:36.038000+08:00
3377.586,24702600,2025-05-14 09:32:39.038000+08:00
3377.586,0,2025-05-14 09:32:41.080000+08:00
3377.421,24573100,2025-05-14 09:32:42.037000+08:00
3376.996,25563800,2025-05-14 09:32:45.038000+08:00
3376.738,23712000,2025-05-14 09:32:48.037000+08:00
3377.102,21001900,2025-05-14 09:32:51.037000+08:00
3377.342,23528600,2025-05-14 09:32:54.037000+08:00
3377.085,23678600,2025-05-14 09:32:57.037000+08:00
3377.354,25786700,2025-05-14 09:33:00.038000+08:00
3377.592,31279900,2025-05-14 09:33:03.037000+08:00
3377.216,43764700,2025-05-14 09:33:06.037000+08:00
3377.033,38247500,2025-05-14 09:33:09.037000+08:00
3377.033,0,2025-05-14 09:33:11.079000+08:00
3377.216,28220000,2025-05-14 09:33:12.037000+08:00
3377.883,26653800,2025-05-14 09:33:15.037000+08:00
3377.279,26097500,2025-05-14 09:33:18.037000+08:00
3377.543,26042900,2025-05-14 09:33:21.038000+08:00
3377.666,24135800,2025-05-14 09:33:24.037000+08:00
3377.165,27490800,2025-05-14 09:33:27.037000+08:00
3376.99,25209400,2025-05-14 09:33:30.037000+08:00
3376.703,23087800,2025-05-14 09:33:33.038000+08:00
3376.406,29654900,2025-05-14 09:33:36.037000+08:00
3376.368,24957200,2025-05-14 09:33:39.038000+08:00
3376.368,0,2025-05-14 09:33:41.083000+08:00
3376.101,22451200,2025-05-14 09:33:42.038000+08:00
3376.047,23846800,2025-05-14 09:33:45.037000+08:00
3376.005,23527200,2025-05-14 09:33:48.038000+08:00
3375.84,23729000,2025-05-14 09:33:51.037000+08:00
3375.581,25362700,2025-05-14 09:33:54.037000+08:00
3375.357,21067800,2025-05-14 09:33:57.037000+08:00
3375.498,23923300,2025-05-14 09:34:00.038000+08:00
3374.871,25147100,2025-05-14 09:34:03.037000+08:00
3375.019,36629900,2025-05-14 09:34:06.037000+08:00
3375.094,29778800,2025-05-14 09:34:09.037000+08:00
3375.094,0,2025-05-14 09:34:11.083000+08:00
3375.451,24019600,2025-05-14 09:34:12.038000+08:00
3374.665,26080200,2025-05-14 09:34:15.038000+08:00
3374.752,23268200,2025-05-14 09:34:18.037000+08:00
3374.98,19143800,2025-05-14 09:34:21.037000+08:00
3374.811,20724900,2025-05-14 09:34:24.037000+08:00
3374.344,22671700,2025-05-14 09:34:27.037000+08:00
3374.475,17863700,2025-05-14 09:34:30.057000+08:00
3373.875,19703200,2025-05-14 09:34:33.037000+08:00
3374.427,19613300,2025-05-14 09:34:36.038000+08:00
3374.753,28500900,2025-05-14 09:34:39.039000+08:00
3374.753,0,2025-05-14 09:34:41.084000+08:00
3374.678,20465400,2025-05-14 09:34:42.038000+08:00
3374.523,22059500,2025-05-14 09:34:45.037000+08:00
3374.477,19006600,2025-05-14 09:34:48.037000+08:00
3374.862,18720200,2025-05-14 09:34:51.040000+08:00
3374.255,18017800,2025-05-14 09:34:54.037000+08:00
3374.937,18757200,2025-05-14 09:34:57.037000+08:00
3374.669,18154000,2025-05-14 09:35:00.037000+08:00
3374.945,23790900,2025-05-14 09:35:03.037000+08:00
3374.052,32178800,2025-05-14 09:35:06.037000+08:00
3374.082,29298100,2025-05-14 09:35:09.037000+08:00
3374.082,0,2025-05-14 09:35:11.083000+08:00
3374.606,28802100,2025-05-14 09:35:12.037000+08:00
3374.497,24333400,2025-05-14 09:35:15.037000+08:00
3374.238,26902900,2025-05-14 09:35:18.037000+08:00
3374.203,22898400,2025-05-14 09:35:21.037000+08:00
3374.387,20286400,2025-05-14 09:35:24.037000+08:00
3374.996,25451000,2025-05-14 09:35:27.037000+08:00
3375.62,23166100,2025-05-14 09:35:30.058000+08:00
3375.47,22112800,2025-05-14 09:35:33.037000+08:00
3374.998,17862000,2025-05-14 09:35:36.038000+08:00
3375.186,21250900,2025-05-14 09:35:39.038000+08:00
3375.186,0,2025-05-14 09:35:41.083000+08:00
3375.073,22386400,2025-05-14 09:35:42.038000+08:00
3374.946,18039400,2025-05-14 09:35:45.038000+08:00
3375.292,20570200,2025-05-14 09:35:48.037000+08:00
3375.21,19486100,2025-05-14 09:35:51.037000+08:00
3375.464,22482200,2025-05-14 09:35:54.038000+08:00
3376.461,26098100,2025-05-14 09:35:57.037000+08:00
3376.703,32447500,2025-05-14 09:36:00.037000+08:00
3377.02,29144500,2025-05-14 09:36:03.038000+08:00
3376.675,36171700,2025-05-14 09:36:06.037000+08:00
3376.794,24517100,2025-05-14 09:36:09.055000+08:00
3376.794,0,2025-05-14 09:36:11.083000+08:00
3376.503,21429100,2025-05-14 09:36:12.038000+08:00
3376.889,22082800,2025-05-14 09:36:15.037000+08:00
3377.17,18812200,2025-05-14 09:36:18.038000+08:00
3376.635,22818900,2025-05-14 09:36:21.037000+08:00
3376.501,20668100,2025-05-14 09:36:24.037000+08:00
3376.25,18375500,2025-05-14 09:36:27.037000+08:00
3376.651,20650600,2025-05-14 09:36:30.037000+08:00
3376.37,19459100,2025-05-14 09:36:33.037000+08:00
3376.37,25511100,2025-05-14 09:36:36.038000+08:00
3375.767,21671900,2025-05-14 09:36:39.038000+08:00
3375.767,0,2025-05-14 09:36:41.079000+08:00
3375.888,18945100,2025-05-14 09:36:42.037000+08:00
3375.792,17805000,2025-05-14 09:36:45.037000+08:00
3376.167,23394700,2025-05-14 09:36:48.038000+08:00
3375.448,25710700,2025-05-14 09:36:51.037000+08:00
3375.5,18596700,2025-05-14 09:36:54.037000+08:00
3375.468,16688500,2025-05-14 09:36:57.040000+08:00
3375.17,21314200,2025-05-14 09:37:00.037000+08:00
3375.28,32725800,2025-05-14 09:37:03.037000+08:00
3374.221,32803500,2025-05-14 09:37:06.057000+08:00
3374.398,33143300,2025-05-14 09:37:09.040000+08:00
3374.398,0,2025-05-14 09:37:11.083000+08:00
3374.432,27552600,2025-05-14 09:37:12.038000+08:00
3374.875,27061600,2025-05-14 09:37:15.038000+08:00
3374.788,19751100,2025-05-14 09:37:18.037000+08:00
3374.491,23383300,2025-05-14 09:37:21.037000+08:00
3374.787,20910400,2025-05-14 09:37:24.037000+08:00
3374.553,21393000,2025-05-14 09:37:27.038000+08:00
3374.473,23714400,2025-05-14 09:37:30.037000+08:00
3373.427,28902100,2025-05-14 09:37:33.038000+08:00
3373.584,29247300,2025-05-14 09:37:36.038000+08:00
3374.416,24359200,2025-05-14 09:37:39.060000+08:00
3374.416,0,2025-05-14 09:37:41.078000+08:00
3374.14,23811200,2025-05-14 09:37:42.037000+08:00
3373.759,22408800,2025-05-14 09:37:45.037000+08:00
3373.886,21673700,2025-05-14 09:37:48.038000+08:00
3373.671,24267200,2025-05-14 09:37:51.037000+08:00
3373.587,23285100,2025-05-14 09:37:54.038000+08:00
3374.006,25673400,2025-05-14 09:37:57.037000+08:00
3374.027,21435600,2025-05-14 09:38:00.038000+08:00
3374.058,24118500,2025-05-14 09:38:03.037000+08:00
3374.145,22154500,2025-05-14 09:38:06.037000+08:00
3374.123,24646400,2025-05-14 09:38:09.037000+08:00
3374.123,0,2025-05-14 09:38:11.083000+08:00
3373.592,31860100,2025-05-14 09:38:12.037000+08:00
3373.018,27976500,2025-05-14 09:38:15.037000+08:00
3372.828,26172500,2025-05-14 09:38:18.037000+08:00
3372.918,22676400,2025-05-14 09:38:21.037000+08:00
