timestamp,open,high,low,close,volume
2024-12-13,4005.0,4006.4,3926.2,3935.0,104929
2024-12-16,3940.0,3940.0,3901.2,3911.4,65026
2024-12-17,3907.0,3962.0,3907.0,3922.4,89943
2024-12-18,3941.4,3959.4,3931.6,3940.2,65404
2024-12-19,3910.8,3956.6,3897.2,3944.8,55685
2024-12-20,3937.0,3957.6,3921.0,3935.0,31716
2024-12-23,3931.8,3968.4,3929.6,3935.4,62520
2024-12-24,3939.0,3994.4,3936.4,3983.4,60093
2024-12-25,3988.2,4005.6,3965.2,3985.0,54924
2024-12-26,3981.8,3995.8,3969.3999,3987.2,38012
2024-12-27,3989.0,4015.8,3975.6,3983.6,57828
2024-12-30,3983.6,4010.4,3982.0,3999.2,51462
2024-12-31,3999.2,4010.0,3916.8,3923.6,68075
