timestamp,open,high,low,close,volume
2024-03-29,977.8,1005.55,973.71,1000.0,1449548350
2024-04-01,1001.1849,1008.3179,997.522,1004.7215,1846342735
2024-04-02,1004.3009,1016.2418,1002.8475,1012.8101,1738818415
2024-04-03,1011.8209,1029.5743,1010.7452,1028.7324,1959505233
2024-04-08,1026.0879,1039.0099,1018.2567,1025.6719,2297063191
2024-04-09,1024.7351,1031.9937,1017.4035,1025.1896,1629989408
2024-04-10,1024.4971,1037.8545,1023.5029,1031.1071,1764232800
2024-04-11,1027.3423,1049.2949,1020.9203,1039.5077,2031924722
2024-04-12,1037.5699,1042.459,1030.2369,1034.7975,1735378423
2024-04-15,1035.3739,1059.6962,1034.4785,1058.5002,2849573321
2024-04-16,1055.663,1064.0553,1042.6246,1049.2468,2663742232
2024-04-17,1047.7483,1063.2521,1041.399,1062.3307,2210012485
2024-04-18,1060.4393,1070.1654,1050.4655,1053.7134,2172846175
2024-04-19,1049.8314,1068.9698,1048.6716,1060.0952,2173367821
2024-04-22,1058.6606,1065.198,1031.7766,1032.8113,2144947230
2024-04-23,1024.2086,1024.7379,1007.2675,1011.7604,1908189670
2024-04-24,1014.0427,1015.428,1004.026,1011.3986,1743716252
2024-04-25,1009.1224,1020.8239,1009.1224,1016.8981,1627775755
2024-04-26,1012.6511,1021.0527,1008.8732,1017.973,2169917795
2024-04-29,1017.5463,1028.338,1008.7765,1025.1084,2466798163
2024-04-30,1025.3335,1041.1748,1024.4186,1032.1967,1857034045
2024-05-06,1033.7908,1049.8575,1025.9679,1048.8461,2359161907
2024-05-07,1047.874,1056.9479,1046.8546,1056.4247,1909432047
2024-05-08,1056.2535,1069.5228,1056.2323,1064.1432,1857150495
2024-05-09,1062.4285,1071.7416,1059.7751,1066.1466,1906315738
2024-05-10,1066.8352,1071.0615,1060.4073,1067.8293,1756913905
2024-05-13,1063.0317,1069.4207,1054.1105,1064.5812,2046645870
2024-05-14,1063.7108,1064.3674,1047.0,1052.4027,1698020143
2024-05-15,1050.5453,1055.6945,1043.8813,1047.6787,1516770991
2024-05-16,1047.4014,1051.3645,1039.5447,1041.5114,1952361121
2024-05-17,1039.2976,1050.6608,1038.4867,1050.186,1974267706
2024-05-20,1052.0942,1073.4569,1051.7042,1070.5485,2070806466
2024-05-21,1069.6222,1074.7587,1064.1748,1072.4551,1709680266
2024-05-22,1072.248,1087.6085,1072.0552,1073.5656,1540137369
2024-05-23,1069.7788,1069.9803,1055.8285,1060.3258,1647583550
2024-05-24,1060.4241,1069.7454,1056.1472,1056.6206,1593852052
2024-05-27,1057.2998,1079.8319,1057.2998,1073.5854,2013536861
2024-05-28,1073.2867,1087.5088,1072.5402,1079.4276,1875963841
2024-05-29,1078.2834,1093.675,1075.2874,1088.65,1759295995
2024-05-30,1086.1356,1099.3789,1075.2345,1078.0269,2068854454
2024-05-31,1079.733,1084.8047,1069.4446,1069.4446,1591954242
2024-06-03,1070.6921,1073.1733,1060.6705,1067.4186,1993018983
2024-06-04,1064.0159,1067.6904,1053.4049,1061.861,1632415750
2024-06-05,1061.2609,1068.5656,1055.3058,1055.5762,1676323316
2024-06-06,1054.9584,1078.542,1054.9584,1068.0835,2200680133
2024-06-07,1068.6265,1072.7261,1061.3071,1069.1332,1716518315
2024-06-11,1068.1589,1070.3264,1048.3966,1056.3118,1822410446
2024-06-12,1053.9795,1075.0227,1051.5111,1072.3412,1420870296
2024-06-13,1071.8687,1074.8422,1058.2543,1063.1118,1665302346
2024-06-14,1061.283,1065.3094,1054.771,1060.619,1673100007
2024-06-17,1058.314,1060.9891,1040.6323,1043.0674,1501878931
2024-06-18,1043.2836,1048.5037,1034.0022,1046.7267,1262256742
2024-06-19,1045.3519,1051.1232,1038.5411,1040.8573,1159017124
2024-06-20,1040.0894,1055.2264,1038.5002,1049.399,1426348028
2024-06-21,1047.2559,1050.7458,1034.9375,1039.7593,1477855109
2024-06-24,1039.4011,1040.8673,1025.0388,1031.4836,1676135718
2024-06-25,1031.7946,1036.8394,1026.9645,1031.738,1467684530
2024-06-26,1028.1448,1032.3394,1017.6416,1030.8647,1487575444
2024-06-27,1026.4362,1027.937,1015.0234,1015.4442,1541014476
2024-06-28,1013.47,1033.7979,1012.4137,1026.5168,1424981128
2024-07-01,1026.8303,1053.9017,1026.8303,1050.6707,1438431775
2024-07-02,1049.5122,1053.3575,1033.9084,1045.594,1466847498
2024-07-03,1043.8392,1049.0566,1032.8506,1036.2413,1038603257
2024-07-04,1036.525,1043.616,1029.4141,1031.2111,1300766758
2024-07-05,1030.3483,1033.3091,1013.2343,1029.2163,1194840419
2024-07-08,1008.9327,1008.9327,999.5677,1003.5369,1540989064
2024-07-09,1003.5082,1011.0991,994.8203,1009.3712,1631732964
2024-07-10,1004.7885,1004.7885,976.6271,978.0292,1751798857
2024-07-11,979.1662,993.2377,975.2347,992.6373,1718993135
2024-07-12,992.3593,996.8008,980.2778,983.8412,1556030374
2024-07-15,982.5603,997.963,975.9002,994.7258,1203229034
2024-07-16,993.2189,994.3459,987.2968,993.3987,1025351019
2024-07-17,992.5184,993.4861,974.3301,979.4449,1369422678
2024-07-18,976.6075,985.1051,969.7308,983.7159,1280318102
2024-07-19,981.6076,984.7728,973.5862,982.0284,1079296230
2024-07-22,981.7225,981.7225,957.15,973.2773,1254176087
2024-07-23,970.9058,973.2339,950.0041,950.0041,1420611254
2024-07-24,950.7665,953.4092,938.5193,950.115,2911406623
2024-07-25,948.118,948.118,933.2856,939.0599,977428640
2024-07-26,939.6603,952.3072,939.1392,944.5657,894333477
2024-07-29,945.4527,945.7672,933.9189,938.8719,802307659
2024-07-30,936.3705,936.3705,917.1295,921.1658,912557176
2024-07-31,921.3294,942.7253,917.4344,941.9022,1384237317
2024-08-01,941.922,942.4465,929.8624,929.8745,1102777733
2024-08-02,925.6859,927.6141,916.4529,922.174,913758469
2024-08-05,917.9651,922.2158,905.2794,906.5281,1102427193
2024-08-06,908.8444,915.8054,903.2643,910.1367,942944417
2024-08-07,909.3352,930.3701,907.1897,923.3065,1041885446
2024-08-08,924.1986,931.3956,923.1926,926.2004,1570679586
2024-08-09,929.0317,936.3674,926.4985,928.8983,2526263623
2024-08-12,925.8009,937.5393,921.1724,932.3254,1692400112
2024-08-13,931.884,935.2855,920.7595,928.9216,1361217529
2024-08-14,927.3673,927.3673,918.7597,919.3029,1126172318
2024-08-15,917.7015,938.2858,915.543,933.2388,1380158311
2024-08-16,934.2235,939.0054,931.1797,933.6106,1261877396
2024-08-19,933.2903,947.05,932.7996,934.2309,1450630884
2024-08-20,931.9701,932.5154,909.4668,913.0478,1631066323
2024-08-21,913.1265,916.595,903.9164,912.7848,1817838288
2024-08-22,912.5449,913.8532,906.0573,910.533,1479238462
2024-08-23,909.3529,925.4362,908.0281,916.3552,1201462136
2024-08-26,918.1479,920.4226,910.0235,918.1946,1140695670
2024-08-27,915.8703,928.6298,913.3577,927.5637,1264138021
2024-08-28,926.5309,934.5018,922.1345,926.183,1241958158
2024-08-29,925.319,928.8294,918.3948,924.511,1202239585
2024-08-30,924.208,941.2654,916.4003,929.3444,1802022652
2024-09-02,928.7733,941.7897,923.2154,932.8574,1808189051
2024-09-03,931.6263,939.5263,921.8254,926.019,1344391948
2024-09-04,921.2212,922.0234,911.757,913.424,1160876961
2024-09-05,912.4716,919.2352,898.9648,901.8323,1025956244
2024-09-06,901.7109,904.0492,888.8037,889.1243,1003448008
2024-09-09,887.7674,887.7674,867.2756,873.6154,1233348408
2024-09-10,873.5462,882.5278,865.7838,872.4421,1242800083
2024-09-11,867.7944,867.7944,853.8096,863.4362,1106800261
2024-09-12,865.1543,877.5405,864.9171,872.6603,1166470185
2024-09-13,872.6771,881.0587,869.9262,870.719,1112221370
2024-09-18,869.0243,884.8777,868.8978,882.5171,1200970961
2024-09-19,883.7789,892.6119,870.4179,891.3475,1473289171
2024-09-20,891.1148,895.8526,886.2634,894.0424,1168653687
2024-09-23,893.1127,908.9783,890.2487,904.243,1275211564
2024-09-24,913.0875,950.6236,912.566,950.4966,2626424069
2024-09-25,956.4503,979.9317,954.262,957.2742,3264023858
2024-09-26,959.1564,986.3458,953.9333,986.179,2859131356
2024-09-27,994.3755,1006.9472,989.2585,1002.5433,2890081961
2024-09-30,1038.3365,1083.5696,1034.598,1067.4342,6023632963
2024-10-08,1104.9531,1164.8831,1038.0168,1071.5137,7540865901
2024-10-09,1066.5057,1066.5057,994.1027,994.1207,5030383717
2024-10-10,996.8134,1057.2716,996.8134,1035.5297,4291407006
2024-10-11,1036.2482,1042.95,999.7888,1011.4471,3142379296
2024-10-14,1013.6976,1030.6904,1005.5181,1023.2159,2708095619
2024-10-15,1020.3142,1022.0463,996.9772,996.9772,2588036389
2024-10-16,993.1588,1003.2361,987.6124,992.6846,2233922103
2024-10-17,995.865,1006.7689,978.2892,978.8242,2334167549
2024-10-18,978.3495,1012.6989,975.0591,999.7565,3012300355
2024-10-21,1001.42,1005.2415,988.8447,994.8434,2685408848
2024-10-22,995.2744,1005.733,990.8615,1004.3164,2426646351
2024-10-23,1003.7974,1010.7958,997.6928,1006.1144,3099468255
2024-10-24,1004.53,1006.6954,998.4776,1002.4106,2667796498
2024-10-25,1002.2898,1010.9517,1000.4154,1006.1595,2912558787
2024-10-28,1005.8828,1020.2583,1005.8828,1020.1686,4411029547
2024-10-29,1018.281,1019.3066,1000.8315,1001.8997,4116353276
2024-10-30,999.3162,1004.8227,988.9474,994.1324,3177089327
2024-10-31,993.2938,994.3633,981.2639,990.5547,3900315485
2024-11-01,996.7144,1013.1041,996.7144,1004.0462,4036573119
