symbol,trade_date,sec_id,open,high,low,close,volume,amount,pre_close,Position,updated_at,ext_data,timestamp,open_price,high_price,low_price,close_price
BK.007427,2024-05-06,891574,975.019,979.587,961.255,965.8987,1134561227,17950320407.16,962.0847,0,2024-05-06T16:38:28+08:00,,2024-05-06,975.019,979.587,961.255,965.8987
BK.007427,2024-05-07,891574,965.9613,972.4183,951.8862,955.2834,951579279,15840943065.14,965.8987,0,2024-05-07T16:38:38+08:00,,2024-05-07,965.9613,972.4183,951.8862,955.2834
BK.007427,2024-05-08,891574,946.947,946.947,931.476,932.4437,946748382,13749995586.97,955.2834,0,2024-05-08T17:13:34+08:00,,2024-05-08,946.947,946.947,931.476,932.4437
BK.007427,2024-05-09,891574,931.7041,944.1328,931.336,941.0214,883765135,12696705550.79,932.4437,0,2024-05-09T17:16:36+08:00,,2024-05-09,931.7041,944.1328,931.336,941.0214
BK.007427,2024-05-10,891574,939.896,940.6947,919.7776,924.8012,981614251,14158046643.74,941.0214,0,2024-05-10T17:18:51+08:00,,2024-05-10,939.896,940.6947,919.7776,924.8012
BK.007427,2024-05-13,891574,917.2242,922.1176,906.2658,912.9382,868573398,12541685413.88,924.8012,0,2024-05-13T17:16:40+08:00,,2024-05-13,917.2242,922.1176,906.2658,912.9382
BK.007427,2024-05-14,891574,914.4158,927.3775,911.5856,927.3233,1109856133,14589258698.37,912.9382,0,2024-05-14T17:13:50+08:00,,2024-05-14,914.4158,927.3775,911.5856,927.3233
BK.007427,2024-05-15,891574,923.9554,928.1953,913.0398,913.8076,890091629,12203452896.4,927.3233,0,2024-05-15T17:14:29+08:00,,2024-05-15,923.9554,928.1953,913.0398,913.8076
BK.007427,2024-05-16,891574,921.5777,939.377,920.1508,927.6187,1210727589,20185893904.75,913.8076,0,2024-05-16T17:21:28+08:00,,2024-05-16,921.5777,939.377,920.1508,927.6187
BK.007427,2024-05-17,891574,923.6143,929.4412,915.8085,929.4412,1117553195,15731307820.0,927.6187,0,2024-05-17T17:18:19+08:00,,2024-05-17,923.6143,929.4412,915.8085,929.4412
BK.007427,2024-05-20,891574,927.8467,941.1725,923.6644,936.3088,977643486,15478766537.49,929.4412,0,2024-05-20T17:47:24+08:00,,2024-05-20,927.8467,941.1725,923.6644,936.3088
BK.007427,2024-05-21,891574,933.5157,937.4183,927.0706,929.334,804072088,12251191760.9,936.3088,0,2024-05-21T17:54:10+08:00,,2024-05-21,933.5157,937.4183,927.0706,929.334
BK.007427,2024-05-22,891574,926.2592,935.9786,921.2532,934.1957,848986356,12924140543.9,929.334,0,2024-05-22T17:23:40+08:00,,2024-05-22,926.2592,935.9786,921.2532,934.1957
BK.007427,2024-05-23,891574,935.6021,937.4594,914.1212,917.134,1017154395,14913471079.6,934.1957,0,2024-05-23T17:24:50+08:00,,2024-05-23,935.6021,937.4594,914.1212,917.134
BK.007427,2024-05-24,891574,917.2587,925.8959,898.4846,898.4846,1018861270,15203335774.7,917.134,0,2024-05-24T17:29:44+08:00,,2024-05-24,917.2587,925.8959,898.4846,898.4846
BK.007427,2024-05-27,891574,902.0072,911.7805,892.8151,911.7805,1024697206,14037820767.94,898.4846,0,2024-05-27T17:28:42+08:00,,2024-05-27,902.0072,911.7805,892.8151,911.7805
BK.007427,2024-05-28,891574,905.8497,906.6829,886.4496,886.908,1054152566,13361476292.64,911.7805,0,2024-05-28T17:26:01+08:00,,2024-05-28,905.8497,906.6829,886.4496,886.908
BK.007427,2024-05-29,891574,888.937,894.7489,878.4464,884.1298,770676793,9643270154.0,886.908,0,2024-05-29T17:25:03+08:00,,2024-05-29,888.937,894.7489,878.4464,884.1298
BK.007427,2024-05-30,891574,880.2772,888.6201,871.6337,882.6616,760756876,9282557356.04,884.1298,0,2024-05-30T17:19:44+08:00,,2024-05-30,880.2772,888.6201,871.6337,882.6616
BK.007427,2024-05-31,891574,883.1915,899.0743,882.6354,890.6644,926924640,11443010115.61,882.6616,0,2024-05-31T17:19:20+08:00,,2024-05-31,883.1915,899.0743,882.6354,890.6644
BK.007427,2024-06-03,891574,890.1646,894.3776,881.7642,888.6575,872069500,11272973994.47,890.6644,0,2024-06-03T17:23:44+08:00,,2024-06-03,890.1646,894.3776,881.7642,888.6575
BK.007427,2024-06-04,891574,887.5822,888.6606,875.9852,886.0477,868390781,10164154452.29,888.6575,0,2024-06-04T17:22:34+08:00,,2024-06-04,887.5822,888.6606,875.9852,886.0477
BK.007427,2024-06-05,891574,885.0626,891.3131,876.1132,876.1132,951273954,10035759965.25,886.0477,0,2024-06-05T17:18:15+08:00,,2024-06-05,885.0626,891.3131,876.1132,876.1132
BK.007427,2024-06-06,891574,878.5073,884.491,861.7306,865.1926,1215537499,15089368913.35,876.1132,0,2024-06-06T17:21:41+08:00,,2024-06-06,878.5073,884.491,861.7306,865.1926
BK.007427,2024-06-07,891574,867.1586,871.8121,853.9078,864.0382,994132632,12298088000.44,865.1926,0,2024-06-07T17:18:47+08:00,,2024-06-07,867.1586,871.8121,853.9078,864.0382
BK.007427,2024-06-11,891574,859.5297,877.1141,853.7241,876.3933,860615273,10115566749.94,864.0382,0,2024-06-11T17:15:14+08:00,,2024-06-11,859.5297,877.1141,853.7241,876.3933
BK.007427,2024-06-12,891574,872.1132,882.7251,871.7176,880.4128,902443939,9942456806.81,876.3933,0,2024-06-12T17:16:05+08:00,,2024-06-12,872.1132,882.7251,871.7176,880.4128
BK.007427,2024-06-13,891574,881.1816,888.9152,876.9279,884.3812,857916741,11237791890.95,880.4128,0,2024-06-13T17:19:25+08:00,,2024-06-13,881.1816,888.9152,876.9279,884.3812
BK.007427,2024-06-14,891574,880.9509,898.0813,878.0285,892.3757,959209613,14728294027.2,884.3812,0,2024-06-14T17:20:31+08:00,,2024-06-14,880.9509,898.0813,878.0285,892.3757
BK.007427,2024-06-17,891574,888.5674,894.1406,884.3173,889.0838,918897185,11357216719.76,892.3757,0,2024-06-17T17:13:26+08:00,,2024-06-17,888.5674,894.1406,884.3173,889.0838
BK.007427,2024-06-18,891574,888.0693,911.5712,887.183,908.2838,972407148,14298253143.87,889.0838,0,2024-06-18T17:12:03+08:00,,2024-06-18,888.0693,911.5712,887.183,908.2838
BK.007427,2024-06-19,891574,912.1611,918.3581,905.7177,905.7861,982868620,15356678047.42,908.2838,0,2024-06-19T17:13:58+08:00,,2024-06-19,912.1611,918.3581,905.7177,905.7861
BK.007427,2024-06-20,891574,903.5785,903.5785,879.8762,880.2914,1041526633,13577570973.73,905.7861,0,2024-06-20T17:15:32+08:00,,2024-06-20,903.5785,903.5785,879.8762,880.2914
BK.007427,2024-06-21,891574,875.059,885.7884,868.1573,881.7003,703663577,9017590468.47,880.2914,0,2024-06-21T17:14:42+08:00,,2024-06-21,875.059,885.7884,868.1573,881.7003
BK.007427,2024-06-24,891574,875.0926,876.293,848.5489,849.3314,803597285,10837500946.52,881.7003,0,2024-06-24T17:16:08+08:00,,2024-06-24,875.0926,876.293,848.5489,849.3314
BK.007427,2024-06-25,891574,848.2886,851.0082,823.2952,829.8577,746922704,9735897024.7,849.3314,0,2024-06-25T17:15:15+08:00,,2024-06-25,848.2886,851.0082,823.2952,829.8577
BK.007427,2024-06-26,891574,831.291,870.081,826.4663,867.574,913701514,11960651737.72,829.8577,0,2024-06-26T17:15:47+08:00,,2024-06-26,831.291,870.081,826.4663,867.574
BK.007427,2024-06-27,891574,863.6555,867.7078,852.3307,852.4045,871026104,9730390006.76,867.574,0,2024-06-27T17:14:28+08:00,,2024-06-27,863.6555,867.7078,852.3307,852.4045
BK.007427,2024-06-28,891574,849.7184,871.0538,849.7158,856.2654,858781681,10837836173.52,852.4045,0,2024-06-28T17:13:31+08:00,,2024-06-28,849.7184,871.0538,849.7158,856.2654
BK.007427,2024-07-01,891574,855.7158,864.5756,843.3205,861.8513,717997264,9170319270.97,856.2654,0,2024-07-01T17:15:28+08:00,,2024-07-01,855.7158,864.5756,843.3205,861.8513
BK.007427,2024-07-02,891574,861.6082,868.9122,849.7971,853.9572,933209518,10315585125.22,861.8513,0,2024-07-02T17:14:04+08:00,,2024-07-02,861.6082,868.9122,849.7971,853.9572
BK.007427,2024-07-03,891574,852.2517,852.2517,839.1641,843.1802,668201813,7927824425.5,853.9572,0,2024-07-03T17:13:27+08:00,,2024-07-03,852.2517,852.2517,839.1641,843.1802
BK.007427,2024-07-04,891574,846.0914,848.9583,826.8845,827.069,741013768,7775599028.84,843.1802,0,2024-07-04T17:14:44+08:00,,2024-07-04,846.0914,848.9583,826.8845,827.069
BK.007427,2024-07-05,891574,830.3599,843.8913,827.0932,838.707,822549229,9655161113.12,827.069,0,2024-07-05T17:14:34+08:00,,2024-07-05,830.3599,843.8913,827.0932,838.707
BK.007427,2024-07-08,891574,835.3465,835.3465,815.7285,818.2197,852280987,8746893265.73,838.707,0,2024-07-08T17:14:08+08:00,,2024-07-08,835.3465,835.3465,815.7285,818.2197
BK.007427,2024-07-09,891574,816.8002,844.0807,813.9265,843.1082,976920575,13912143419.25,818.2197,0,2024-07-09T17:16:12+08:00,,2024-07-09,816.8002,844.0807,813.9265,843.1082
BK.007427,2024-07-10,891574,838.8515,845.0717,834.7755,838.1448,890433189,10791794133.27,843.1082,0,2024-07-10T17:12:54+08:00,,2024-07-10,838.8515,845.0717,834.7755,838.1448
BK.007427,2024-07-11,891574,851.6817,856.3013,841.0842,854.0411,966693938,13952410544.68,838.1448,0,2024-07-11T17:14:48+08:00,,2024-07-11,851.6817,856.3013,841.0842,854.0411
BK.007427,2024-07-12,891574,849.8074,849.8074,842.2995,845.2982,838278460,10919582227.08,854.0411,0,2024-07-12T17:12:53+08:00,,2024-07-12,849.8074,849.8074,842.2995,845.2982
BK.007427,2024-07-15,891574,842.162,842.162,829.9797,832.9229,704788863,7732117262.98,845.2982,0,2024-07-15T17:11:35+08:00,,2024-07-15,842.162,842.162,829.9797,832.9229
BK.007427,2024-07-16,891574,829.0583,856.075,826.7573,853.8771,889058621,14938460174.76,832.9229,0,2024-07-16T17:10:57+08:00,,2024-07-16,829.0583,856.075,826.7573,853.8771
BK.007427,2024-07-17,891574,854.4401,863.4014,846.2401,846.2401,939588676,14404211906.22,853.8771,0,2024-07-17T17:11:55+08:00,,2024-07-17,854.4401,863.4014,846.2401,846.2401
BK.007427,2024-07-18,891574,839.1071,840.4886,818.7899,837.2994,912399711,12907632979.65,846.2401,0,2024-07-18T17:13:50+08:00,,2024-07-18,839.1071,840.4886,818.7899,837.2994
BK.007427,2024-07-19,891574,833.3941,860.6218,831.6249,853.5204,870044797,14636034028.29,837.2994,0,2024-07-19T17:13:53+08:00,,2024-07-19,833.3941,860.6218,831.6249,853.5204
BK.007427,2024-07-22,891574,857.859,870.9969,854.7546,865.1558,1031165734,16411501873.39,853.5204,0,2024-07-22T17:12:35+08:00,,2024-07-22,857.859,870.9969,854.7546,865.1558
BK.007427,2024-07-23,891574,862.9548,864.3197,838.5458,838.9609,967172428,13371281835.97,865.1558,0,2024-07-23T17:14:39+08:00,,2024-07-23,862.9548,864.3197,838.5458,838.9609
BK.007427,2024-07-24,891574,836.6961,849.7086,834.0556,836.8745,826929516,11437254913.11,838.9609,0,2024-07-24T17:14:43+08:00,,2024-07-24,836.6961,849.7086,834.0556,836.8745
BK.007427,2024-07-25,891574,831.0109,844.8619,824.6537,836.8906,824869534,11137538976.29,836.8745,0,2024-07-25T17:13:36+08:00,,2024-07-25,831.0109,844.8619,824.6537,836.8906
BK.007427,2024-07-26,891574,836.0422,849.5521,833.4188,848.4014,955160316,10944941015.45,836.8906,0,2024-07-26T17:13:54+08:00,,2024-07-26,836.0422,849.5521,833.4188,848.4014
BK.007427,2024-07-29,891574,848.075,848.075,840.6097,842.7471,949037300,8649534526.61,848.4014,0,2024-07-29T17:11:08+08:00,,2024-07-29,848.075,848.075,840.6097,842.7471
BK.007427,2024-07-30,891574,837.4229,845.9961,830.6294,844.0956,850599875,9133020764.21,842.7471,0,2024-07-30T17:13:25+08:00,,2024-07-30,837.4229,845.9961,830.6294,844.0956
BK.007427,2024-07-31,891574,842.8444,870.9691,842.1727,870.8767,1419532597,15836250238.18,844.0956,0,2024-07-31T17:16:44+08:00,,2024-07-31,842.8444,870.9691,842.1727,870.8767
BK.007427,2024-08-01,891574,870.8233,875.2377,864.8516,867.5767,1207421336,13652601438.56,870.8767,0,2024-08-01T17:15:21+08:00,,2024-08-01,870.8233,875.2377,864.8516,867.5767
BK.007427,2024-08-02,891574,857.0403,864.9672,845.0333,845.9352,1088118889,12661214445.56,867.5767,0,2024-08-02T17:16:59+08:00,,2024-08-02,857.0403,864.9672,845.0333,845.9352
BK.007427,2024-08-05,891574,839.0281,849.8923,813.908,813.908,1077297519,12855211032.47,845.9352,0,2024-08-05T17:18:12+08:00,,2024-08-05,839.0281,849.8923,813.908,813.908
BK.007427,2024-08-06,891574,823.3364,828.4781,810.2401,821.8188,855914928,9342924825.26,813.908,0,2024-08-06T17:15:34+08:00,,2024-08-06,823.3364,828.4781,810.2401,821.8188
BK.007427,2024-08-07,891574,821.6581,830.1681,813.8853,814.8481,831536535,10202844736.77,821.8188,0,2024-08-07T17:12:13+08:00,,2024-08-07,821.6581,830.1681,813.8853,814.8481
BK.007427,2024-08-08,891574,809.8903,816.6431,795.8809,808.3694,831972268,9408739399.09,814.8481,0,2024-08-08T17:10:57+08:00,,2024-08-08,809.8903,816.6431,795.8809,808.3694
BK.007427,2024-08-09,891574,812.1644,818.6889,801.3922,801.3922,689760131,7270565852.27,808.3694,0,2024-08-09T17:10:08+08:00,,2024-08-09,812.1644,818.6889,801.3922,801.3922
BK.007427,2024-08-12,891574,799.7385,800.3395,789.1849,792.4291,573437697,6175336480.68,801.3922,0,2024-08-12T17:11:05+08:00,,2024-08-12,799.7385,800.3395,789.1849,792.4291
BK.007427,2024-08-13,891574,792.8157,798.2252,787.6661,798.2051,512801034,5476770733.29,792.4291,0,2024-08-13T17:09:36+08:00,,2024-08-13,792.8157,798.2252,787.6661,798.2051
BK.007427,2024-08-14,891574,800.4583,800.616,792.0439,792.0774,556708300,5925990004.6,798.2051,0,2024-08-14T17:07:28+08:00,,2024-08-14,800.4583,800.616,792.0439,792.0774
BK.007427,2024-08-15,891574,787.7785,808.6349,784.8276,801.882,743022470,7758409067.59,792.0774,0,2024-08-15T17:09:06+08:00,,2024-08-15,787.7785,808.6349,784.8276,801.882
BK.007427,2024-08-16,891574,802.7954,806.6715,798.1239,799.0696,747470209,6832796061.46,801.882,0,2024-08-16T17:08:00+08:00,,2024-08-16,802.7954,806.6715,798.1239,799.0696
BK.007427,2024-08-19,891574,797.1837,808.3875,797.1837,801.7591,652809171,6824338994.28,799.0696,0,2024-08-19T17:07:17+08:00,,2024-08-19,797.1837,808.3875,797.1837,801.7591
BK.007427,2024-08-20,891574,801.5233,801.5233,783.8398,786.517,880007121,7403326992.07,801.7591,0,2024-08-20T17:08:24+08:00,,2024-08-20,801.5233,801.5233,783.8398,786.517
BK.007427,2024-08-21,891574,783.4417,790.4058,781.153,781.9424,810771019,6459192418.73,786.517,0,2024-08-21T17:07:29+08:00,,2024-08-21,783.4417,790.4058,781.153,781.9424
BK.007427,2024-08-22,891574,782.1915,791.2573,766.8885,768.0251,1103045518,10319716936.45,781.9424,0,2024-08-22T17:06:39+08:00,,2024-08-22,782.1915,791.2573,766.8885,768.0251
BK.007427,2024-08-23,891574,767.0125,776.676,764.68,773.4345,1061972263,9245945692.26,768.0251,0,2024-08-23T17:05:30+08:00,,2024-08-23,767.0125,776.676,764.68,773.4345
BK.007427,2024-08-26,891574,774.2927,776.0164,763.9907,767.3581,902288611,8740515112.8,773.4345,0,2024-08-26T17:06:30+08:00,,2024-08-26,774.2927,776.0164,763.9907,767.3581
BK.007427,2024-08-27,891574,763.1315,768.536,754.8054,757.0938,897098978,8129185679.03,767.3581,0,2024-08-27T17:07:13+08:00,,2024-08-27,763.1315,768.536,754.8054,757.0938
BK.007427,2024-08-28,891574,756.7269,768.5261,752.4737,763.8303,941556893,7684811282.6,757.0938,0,2024-08-28T17:06:34+08:00,,2024-08-28,756.7269,768.5261,752.4737,763.8303
BK.007427,2024-08-29,891574,760.1848,777.6071,758.4822,772.9346,894568670,8375328070.04,763.8303,0,2024-08-29T17:09:03+08:00,,2024-08-29,760.1848,777.6071,758.4822,772.9346
BK.007427,2024-08-30,891574,771.924,800.3181,771.9003,793.1572,1385016241,13886912083.62,772.9346,0,2024-08-30T17:12:22+08:00,,2024-08-30,771.924,800.3181,771.9003,793.1572
BK.007427,2024-09-02,891574,791.4686,793.5333,771.9858,772.2168,953575577,9971402519.33,793.1572,0,2024-09-02T17:07:52+08:00,,2024-09-02,791.4686,793.5333,771.9858,772.2168
BK.007427,2024-09-03,891574,772.3802,787.1407,772.3297,787.0137,876964420,8710224783.97,772.2168,0,2024-09-03T17:06:21+08:00,,2024-09-03,772.3802,787.1407,772.3297,787.0137
BK.007427,2024-09-04,891574,781.8328,790.2203,778.3582,783.4301,859405949,9232645805.91,787.0137,0,2024-09-04T17:09:24+08:00,,2024-09-04,781.8328,790.2203,778.3582,783.4301
BK.007427,2024-09-05,891574,786.0598,795.7448,784.7359,788.0807,826354756,8416139805.02,783.4301,0,2024-09-05T17:19:36+08:00,,2024-09-05,786.0598,795.7448,784.7359,788.0807
BK.007427,2024-09-06,891574,787.679,788.7609,770.8137,770.8137,920697501,8164870529.4,788.0807,0,2024-09-06T17:18:13+08:00,,2024-09-06,787.679,788.7609,770.8137,770.8137
BK.007427,2024-09-09,891574,767.3853,771.5067,761.4714,766.8157,879065420,6550436885.17,770.8137,0,2024-09-09T17:18:06+08:00,,2024-09-09,767.3853,771.5067,761.4714,766.8157
BK.007427,2024-09-10,891574,766.8705,787.1365,758.6528,781.5786,951656768,9216782846.94,766.8157,0,2024-09-10T17:20:22+08:00,,2024-09-10,766.8705,787.1365,758.6528,781.5786
BK.007427,2024-09-11,891574,777.1854,785.1628,776.2973,783.8745,846142567,7398470931.53,781.5786,0,2024-09-11T17:18:10+08:00,,2024-09-11,777.1854,785.1628,776.2973,783.8745
BK.007427,2024-09-12,891574,786.5122,794.4868,782.923,782.9692,1017601352,8489589632.83,783.8745,0,2024-09-12T17:18:46+08:00,,2024-09-12,786.5122,794.4868,782.923,782.9692
BK.007427,2024-09-13,891574,783.2369,786.042,773.095,773.0988,900701089,8001841053.09,782.9692,0,2024-09-13T17:18:27+08:00,,2024-09-13,783.2369,786.042,773.095,773.0988
BK.007427,2024-09-18,891574,772.1393,779.5704,764.1279,774.7446,888000286,7710859434.67,773.0988,0,2024-09-18T17:19:38+08:00,,2024-09-18,772.1393,779.5704,764.1279,774.7446
BK.007427,2024-09-19,891574,777.6125,791.7694,768.9756,785.3546,1032105296,9942112506.09,774.7446,0,2024-09-19T17:23:40+08:00,,2024-09-19,777.6125,791.7694,768.9756,785.3546
BK.007427,2024-09-20,891574,786.6943,792.5191,784.0163,790.8912,1186283290,12040025009.01,785.3546,0,2024-09-20T17:20:29+08:00,,2024-09-20,786.6943,792.5191,784.0163,790.8912
BK.007427,2024-09-23,891574,792.2787,801.5866,788.8631,789.5513,1148968813,12445403063.28,790.8912,0,2024-09-23T17:18:33+08:00,,2024-09-23,792.2787,801.5866,788.8631,789.5513
BK.007427,2024-09-24,891574,790.5457,813.0032,780.4276,813.0032,1652305166,17868334249.04,789.5513,0,2024-09-24T17:26:28+08:00,,2024-09-24,790.5457,813.0032,780.4276,813.0032
BK.007427,2024-09-25,891574,817.2206,840.3461,817.2206,819.1679,1883503942,21364633433.05,813.0032,0,2024-09-25T17:27:13+08:00,,2024-09-25,817.2206,840.3461,817.2206,819.1679
BK.007427,2024-09-26,891574,816.9721,839.4903,812.2324,839.4903,1580939435,18622111641.39,819.1679,0,2024-09-26T17:29:58+08:00,,2024-09-26,816.9721,839.4903,812.2324,839.4903
BK.007427,2024-09-27,891574,848.2341,901.052,848.2341,899.8561,2221392713,28774911011.1,839.4903,0,2024-09-27T17:29:01+08:00,,2024-09-27,848.2341,901.052,848.2341,899.8561
BK.007427,2024-09-30,891574,978.6743,1001.8917,972.069,999.3329,3404294663,46980309710.9,899.8561,0,2024-09-30T17:35:56+08:00,,2024-09-30,978.6743,1001.8917,972.069,999.3329
BK.007427,2024-10-08,891574,1041.9064,1120.8975,1036.3643,1103.7039,3682838819,55853306138.73,999.3329,0,2024-10-08T17:32:43+08:00,,2024-10-08,1041.9064,1120.8975,1036.3643,1103.7039
BK.007427,2024-10-09,891574,1086.1918,1110.7548,1029.7726,1041.2645,3856516995,65212097004.72,1103.7039,0,2024-10-09T17:42:20+08:00,,2024-10-09,1086.1918,1110.7548,1029.7726,1041.2645
BK.007427,2024-10-10,891574,1056.1134,1073.1644,1010.5743,1019.2913,3083823848,47997147347.82,1041.2645,0,2024-10-10T17:40:37+08:00,,2024-10-10,1056.1134,1073.1644,1010.5743,1019.2913
BK.007427,2024-10-11,891574,998.098,1011.1406,959.5916,971.9216,2396041635,34783486044.07,1019.2913,0,2024-10-11T17:37:02+08:00,,2024-10-11,998.098,1011.1406,959.5916,971.9216
BK.007427,2024-10-14,891574,975.171,1007.785,949.9745,1007.5453,2372456874,35940728101.95,971.9216,0,2024-10-14T17:37:17+08:00,,2024-10-14,975.171,1007.785,949.9745,1007.5453
BK.007427,2024-10-15,891574,1005.5002,1038.1681,991.6393,991.7188,2758839565,45859429857.93,1007.5453,0,2024-10-15T17:36:08+08:00,,2024-10-15,1005.5002,1038.1681,991.6393,991.7188
BK.007427,2024-10-16,891574,969.4023,997.2201,966.94,981.7814,1975781476,30859873721.19,991.7188,0,2024-10-16T17:36:40+08:00,,2024-10-16,969.4023,997.2201,966.94,981.7814
BK.007427,2024-10-17,891574,996.3459,1022.1058,992.86,999.7349,2485112458,43619707375.93,981.7814,0,2024-10-17T17:32:38+08:00,,2024-10-17,996.3459,1022.1058,992.86,999.7349
BK.007427,2024-10-18,891574,999.3623,1067.5193,994.5594,1041.2261,3043885173,51867865937.02,999.7349,0,2024-10-18T17:38:12+08:00,,2024-10-18,999.3623,1067.5193,994.5594,1041.2261
BK.007427,2024-10-21,891574,1052.8779,1093.8467,1052.6997,1072.6721,3072084251,53838189092.81,1041.2261,0,2024-10-21T17:34:48+08:00,,2024-10-21,1052.8779,1093.8467,1052.6997,1072.6721
BK.007427,2024-10-22,891574,1072.9131,1084.6006,1055.1204,1068.8081,3084535332,52669774937.75,1072.6721,0,2024-10-22T17:31:44+08:00,,2024-10-22,1072.9131,1084.6006,1055.1204,1068.8081
BK.007427,2024-10-23,891574,1065.7828,1095.1965,1061.8733,1068.5763,2898080354,48376002180.27,1068.8081,0,2024-10-23T17:32:26+08:00,,2024-10-23,1065.7828,1095.1965,1061.8733,1068.5763
BK.007427,2024-10-24,891574,1057.1442,1068.8708,1046.5958,1065.4346,2398292195,37481860422.8,1068.5763,0,2024-10-24T17:28:11+08:00,,2024-10-24,1057.1442,1068.8708,1046.5958,1065.4346
BK.007427,2024-10-25,891574,1067.8414,1087.7673,1061.2471,1078.9979,2515014444,37636556658.31,1065.4346,0,2024-10-25T17:31:40+08:00,,2024-10-25,1067.8414,1087.7673,1061.2471,1078.9979
BK.007427,2024-10-28,891574,1079.6135,1087.6099,1071.5927,1087.6099,2747281951,39551193285.63,1078.9979,0,2024-10-28T17:29:43+08:00,,2024-10-28,1079.6135,1087.6099,1071.5927,1087.6099
