symbol,trade_date,sec_id,open,high,low,close,volume,amount,pre_close,Position,updated_at,ext_data,timestamp,open_price,high_price,low_price,close_price
BK.007320,2024-04-26,887472,895.6063,924.0515,895.5231,919.3289,2290976419,22425248719.39,893.8511,0,2024-04-26T16:43:21+08:00,,2024-04-26,895.6063,924.0515,895.5231,919.3289
BK.007320,2024-04-29,887472,922.8984,946.7844,922.6075,942.0955,2702560331,24816415632.97,919.3289,0,2024-04-29T16:44:06+08:00,,2024-04-29,922.8984,946.7844,922.6075,942.0955
BK.007320,2024-04-30,887472,946.868,957.6385,936.0243,944.4001,2438558810,25622916711.65,942.0955,0,2024-04-30T16:42:40+08:00,,2024-04-30,946.868,957.6385,936.0243,944.4001
BK.007320,2024-05-06,887472,956.7697,960.6987,946.8788,951.2856,2329106424,22357230755.85,944.4001,0,2024-05-06T16:38:28+08:00,,2024-05-06,956.7697,960.6987,946.8788,951.2856
BK.007320,2024-05-07,887472,952.098,966.7347,946.4494,950.6094,2246536025,22846452845.27,951.2856,0,2024-05-07T16:38:38+08:00,,2024-05-07,952.098,966.7347,946.4494,950.6094
BK.007320,2024-05-08,887472,942.9629,942.9629,922.3629,922.5425,2066697106,19004206763.3,950.6094,0,2024-05-08T17:13:34+08:00,,2024-05-08,942.9629,942.9629,922.3629,922.5425
BK.007320,2024-05-09,887472,923.1477,933.5414,922.8945,930.7192,1777504404,15479942285.32,922.5425,0,2024-05-09T17:16:36+08:00,,2024-05-09,923.1477,933.5414,922.8945,930.7192
BK.007320,2024-05-10,887472,934.2371,938.9687,917.3,921.25,1882118598,17491697693.83,930.7192,0,2024-05-10T17:18:51+08:00,,2024-05-10,934.2371,938.9687,917.3,921.25
BK.007320,2024-05-13,887472,909.7504,911.1703,896.1725,901.8652,1617876312,14318535156.34,921.25,0,2024-05-13T17:16:40+08:00,,2024-05-13,909.7504,911.1703,896.1725,901.8652
BK.007320,2024-05-14,887472,907.7886,925.4094,905.8983,924.8398,2616852382,21004972889.13,901.8652,0,2024-05-14T17:13:50+08:00,,2024-05-14,907.7886,925.4094,905.8983,924.8398
BK.007320,2024-05-15,887472,922.1323,929.7646,909.8043,910.9529,2332032397,17554297827.78,924.8398,0,2024-05-15T17:14:28+08:00,,2024-05-15,922.1323,929.7646,909.8043,910.9529
BK.007320,2024-05-16,887472,912.4836,924.2106,909.449,912.3923,2316074638,17892764967.6,910.9529,0,2024-05-16T17:21:28+08:00,,2024-05-16,912.4836,924.2106,909.449,912.3923
BK.007320,2024-05-17,887472,908.9334,914.4848,901.2984,914.067,2045738277,15429004981.51,912.3923,0,2024-05-17T17:18:19+08:00,,2024-05-17,908.9334,914.4848,901.2984,914.067
BK.007320,2024-05-20,887472,909.1058,921.0109,902.4773,913.7032,1980837566,16709023149.14,914.067,0,2024-05-20T17:47:24+08:00,,2024-05-20,909.1058,921.0109,902.4773,913.7032
BK.007320,2024-05-21,887472,912.5317,921.488,907.8088,910.4849,2088391101,15434573557.65,913.7032,0,2024-05-21T17:54:10+08:00,,2024-05-21,912.5317,921.488,907.8088,910.4849
BK.007320,2024-05-22,887472,906.1814,911.6688,901.7547,909.1312,1762741437,13112591860.32,910.4849,0,2024-05-22T17:23:40+08:00,,2024-05-22,906.1814,911.6688,901.7547,909.1312
BK.007320,2024-05-23,887472,907.1351,907.1351,881.136,883.0612,1776125373,14154407749.76,909.1312,0,2024-05-23T17:24:50+08:00,,2024-05-23,907.1351,907.1351,881.136,883.0612
BK.007320,2024-05-24,887472,881.2018,889.1801,867.5543,867.5718,1709902570,13253987394.18,883.0612,0,2024-05-24T17:29:44+08:00,,2024-05-24,881.2018,889.1801,867.5543,867.5718
BK.007320,2024-05-27,887472,870.1465,875.6908,856.1912,875.3275,1888704961,13381000253.44,867.5718,0,2024-05-27T17:28:41+08:00,,2024-05-27,870.1465,875.6908,856.1912,875.3275
BK.007320,2024-05-28,887472,870.5257,870.5257,852.4626,853.3065,1594120658,12086840617.27,875.3275,0,2024-05-28T17:26:01+08:00,,2024-05-28,870.5257,870.5257,852.4626,853.3065
BK.007320,2024-05-29,887472,852.0911,861.3347,846.1941,850.6281,1634156901,10612290334.35,853.3065,0,2024-05-29T17:25:03+08:00,,2024-05-29,852.0911,861.3347,846.1941,850.6281
BK.007320,2024-05-30,887472,845.3667,853.3077,837.9169,847.6411,1717285294,10488159418.48,850.6281,0,2024-05-30T17:19:44+08:00,,2024-05-30,845.3667,853.3077,837.9169,847.6411
BK.007320,2024-05-31,887472,847.7251,865.0745,847.7251,859.8704,2043496936,13493490919.17,847.6411,0,2024-05-31T17:19:20+08:00,,2024-05-31,847.7251,865.0745,847.7251,859.8704
BK.007320,2024-06-03,887472,858.7408,861.5978,844.6641,851.5477,2079632496,13889339096.39,859.8704,0,2024-06-03T17:23:44+08:00,,2024-06-03,858.7408,861.5978,844.6641,851.5477
BK.007320,2024-06-04,887472,844.7653,848.3417,835.596,847.1761,2372113433,14403137408.95,851.5477,0,2024-06-04T17:22:34+08:00,,2024-06-04,844.7653,848.3417,835.596,847.1761
BK.007320,2024-06-05,887472,841.8744,846.4886,832.0195,832.0195,1876251542,12204767995.7,847.1761,0,2024-06-05T17:18:15+08:00,,2024-06-05,841.8744,846.4886,832.0195,832.0195
BK.007320,2024-06-06,887472,829.4478,835.0511,798.2484,801.5369,2873077957,17422977098.27,832.0195,0,2024-06-06T17:21:41+08:00,,2024-06-06,829.4478,835.0511,798.2484,801.5369
BK.007320,2024-06-07,887472,809.2988,816.5547,793.7776,805.1257,1807752755,13412173041.21,801.5369,0,2024-06-07T17:18:47+08:00,,2024-06-07,809.2988,816.5547,793.7776,805.1257
BK.007320,2024-06-11,887472,802.1447,815.9308,793.336,813.4405,1443685484,9990244500.25,805.1257,0,2024-06-11T17:15:14+08:00,,2024-06-11,802.1447,815.9308,793.336,813.4405
BK.007320,2024-06-12,887472,814.9916,836.6082,814.4865,833.4456,1911613423,15048715393.81,813.4405,0,2024-06-12T17:16:05+08:00,,2024-06-12,814.9916,836.6082,814.4865,833.4456
BK.007320,2024-06-13,887472,832.5895,836.0858,826.4674,828.8466,1664371138,12860656511.09,833.4456,0,2024-06-13T17:19:25+08:00,,2024-06-13,832.5895,836.0858,826.4674,828.8466
BK.007320,2024-06-14,887472,826.3019,836.6278,824.1273,832.8365,2221404051,14186072167.71,828.8466,0,2024-06-14T17:20:31+08:00,,2024-06-14,826.3019,836.6278,824.1273,832.8365
BK.007320,2024-06-17,887472,829.6655,831.6863,823.7147,825.3953,1722957482,11268532020.22,832.8365,0,2024-06-17T17:13:26+08:00,,2024-06-17,829.6655,831.6863,823.7147,825.3953
BK.007320,2024-06-18,887472,825.1478,837.2813,823.9403,836.9472,2018370562,13046651960.24,825.3953,0,2024-06-18T17:12:03+08:00,,2024-06-18,825.1478,837.2813,823.9403,836.9472
BK.007320,2024-06-19,887472,841.3105,844.6418,831.681,831.832,2066442854,16545848840.56,836.9472,0,2024-06-19T17:13:58+08:00,,2024-06-19,841.3105,844.6418,831.681,831.832
BK.007320,2024-06-20,887472,829.0292,829.0292,806.6913,806.9858,2010598065,14427921243.9,831.832,0,2024-06-20T17:15:32+08:00,,2024-06-20,829.0292,829.0292,806.6913,806.9858
BK.007320,2024-06-21,887472,802.7017,810.1368,795.2537,804.9099,1526677643,9482495972.57,806.9858,0,2024-06-21T17:14:42+08:00,,2024-06-21,802.7017,810.1368,795.2537,804.9099
BK.007320,2024-06-24,887472,801.489,801.489,778.1125,778.873,1988347760,12019144872.29,804.9099,0,2024-06-24T17:16:08+08:00,,2024-06-24,801.489,801.489,778.1125,778.873
BK.007320,2024-06-25,887472,778.546,785.9697,762.193,769.0547,1852932933,10873264616.99,778.873,0,2024-06-25T17:15:15+08:00,,2024-06-25,778.546,785.9697,762.193,769.0547
BK.007320,2024-06-26,887472,769.9153,814.5707,768.3889,813.9055,2525375243,18510779451.76,769.0547,0,2024-06-26T17:15:47+08:00,,2024-06-26,769.9153,814.5707,768.3889,813.9055
BK.007320,2024-06-27,887472,809.1223,817.7479,801.7191,801.7911,2190506162,18591171874.57,813.9055,0,2024-06-27T17:14:28+08:00,,2024-06-27,809.1223,817.7479,801.7191,801.7911
BK.007320,2024-06-28,887472,799.2935,811.6432,796.6609,799.211,1846810736,15727586226.77,801.7911,0,2024-06-28T17:13:31+08:00,,2024-06-28,799.2935,811.6432,796.6609,799.211
BK.007320,2024-07-01,887472,796.373,805.5446,788.5897,804.369,1460791975,11854865558.97,799.211,0,2024-07-01T17:15:28+08:00,,2024-07-01,796.373,805.5446,788.5897,804.369
BK.007320,2024-07-02,887472,805.9347,818.509,805.2289,808.3529,1930263467,14112853065.08,804.369,0,2024-07-02T17:14:04+08:00,,2024-07-02,805.9347,818.509,805.2289,808.3529
BK.007320,2024-07-03,887472,807.5514,811.8844,799.8733,800.6086,1732062873,11961245067.91,808.3529,0,2024-07-03T17:13:27+08:00,,2024-07-03,807.5514,811.8844,799.8733,800.6086
BK.007320,2024-07-04,887472,801.9931,803.3524,776.0,776.1572,1823959375,12158408855.62,800.6086,0,2024-07-04T17:14:44+08:00,,2024-07-04,801.9931,803.3524,776.0,776.1572
BK.007320,2024-07-05,887472,778.7895,792.3216,771.1034,787.3822,1707325260,14189468137.22,776.1572,0,2024-07-05T17:14:34+08:00,,2024-07-05,778.7895,792.3216,771.1034,787.3822
BK.007320,2024-07-08,887472,783.1606,783.1606,761.4686,763.7456,1727868088,12016026622.94,787.3822,0,2024-07-08T17:14:08+08:00,,2024-07-08,783.1606,783.1606,761.4686,763.7456
BK.007320,2024-07-09,887472,763.4173,779.704,753.1083,778.8382,1924524988,15430382358.85,763.7456,0,2024-07-09T17:16:12+08:00,,2024-07-09,763.4173,779.704,753.1083,778.8382
BK.007320,2024-07-10,887472,772.6578,779.8676,766.6169,768.65,1647871244,13143196026.18,778.8382,0,2024-07-10T17:12:54+08:00,,2024-07-10,772.6578,779.8676,766.6169,768.65
BK.007320,2024-07-11,887472,782.504,786.3409,774.022,785.8063,1879495068,15668014115.91,768.65,0,2024-07-11T17:14:48+08:00,,2024-07-11,782.504,786.3409,774.022,785.8063
BK.007320,2024-07-12,887472,783.0642,787.7783,772.335,774.2996,1736644396,12867983536.46,785.8063,0,2024-07-12T17:12:53+08:00,,2024-07-12,783.0642,787.7783,772.335,774.2996
BK.007320,2024-07-15,887472,773.4293,774.9606,765.8467,769.1492,1731492159,10975618018.51,774.2996,0,2024-07-15T17:11:35+08:00,,2024-07-15,773.4293,774.9606,765.8467,769.1492
BK.007320,2024-07-16,887472,766.3381,775.6598,760.5511,772.5485,1510593633,12324013664.13,769.1492,0,2024-07-16T17:10:57+08:00,,2024-07-16,766.3381,775.6598,760.5511,772.5485
BK.007320,2024-07-17,887472,769.976,782.2177,769.6073,769.8781,1942569883,15701565909.88,772.5485,0,2024-07-17T17:11:55+08:00,,2024-07-17,769.976,782.2177,769.6073,769.8781
BK.007320,2024-07-18,887472,758.2932,761.3751,744.2462,758.5314,1794636643,13221735293.31,769.8781,0,2024-07-18T17:13:50+08:00,,2024-07-18,758.2932,761.3751,744.2462,758.5314
BK.007320,2024-07-19,887472,754.7194,768.4648,753.0267,763.0739,1540010639,12195138647.04,758.5314,0,2024-07-19T17:13:53+08:00,,2024-07-19,754.7194,768.4648,753.0267,763.0739
BK.007320,2024-07-22,887472,762.7914,774.7888,758.5265,771.6589,1845918015,13848993038.47,763.0739,0,2024-07-22T17:12:35+08:00,,2024-07-22,762.7914,774.7888,758.5265,771.6589
BK.007320,2024-07-23,887472,769.1057,771.9319,749.9111,750.2017,1832234961,13334046740.64,771.6589,0,2024-07-23T17:14:38+08:00,,2024-07-23,769.1057,771.9319,749.9111,750.2017
BK.007320,2024-07-24,887472,745.5936,754.0753,733.8137,735.4166,1603161501,11408638215.92,750.2017,0,2024-07-24T17:14:42+08:00,,2024-07-24,745.5936,754.0753,733.8137,735.4166
BK.007320,2024-07-25,887472,729.9272,744.2722,726.4402,735.6784,1411480282,10283571812.31,735.4166,0,2024-07-25T17:13:36+08:00,,2024-07-25,729.9272,744.2722,726.4402,735.6784
BK.007320,2024-07-26,887472,736.518,751.6669,735.8859,750.9971,1553832063,10386975811.3,735.6784,0,2024-07-26T17:13:54+08:00,,2024-07-26,736.518,751.6669,735.8859,750.9971
BK.007320,2024-07-29,887472,751.5718,755.7191,743.8697,751.749,1645155625,10020797280.97,750.9971,0,2024-07-29T17:11:08+08:00,,2024-07-29,751.5718,755.7191,743.8697,751.749
BK.007320,2024-07-30,887472,747.5618,752.7875,742.7968,747.4996,1442692901,9702574826.74,751.749,0,2024-07-30T17:13:25+08:00,,2024-07-30,747.5618,752.7875,742.7968,747.4996
BK.007320,2024-07-31,887472,746.1311,778.6312,745.5319,778.6182,2290004403,16010281619.31,747.4996,0,2024-07-31T17:16:44+08:00,,2024-07-31,746.1311,778.6312,745.5319,778.6182
BK.007320,2024-08-01,887472,778.3354,778.9344,769.546,775.1733,2068603064,13139890323.54,778.6182,0,2024-08-01T17:15:20+08:00,,2024-08-01,778.3354,778.9344,769.546,775.1733
BK.007320,2024-08-02,887472,768.561,779.9382,760.9319,761.7994,2006693852,12775717239.93,775.1733,0,2024-08-02T17:16:59+08:00,,2024-08-02,768.561,779.9382,760.9319,761.7994
BK.007320,2024-08-05,887472,755.798,774.4761,745.8353,745.8353,2395762794,14128813272.42,761.7994,0,2024-08-05T17:18:12+08:00,,2024-08-05,755.798,774.4761,745.8353,745.8353
BK.007320,2024-08-06,887472,753.6635,760.4669,749.5447,760.2279,1986941618,12128103118.85,745.8353,0,2024-08-06T17:15:34+08:00,,2024-08-06,753.6635,760.4669,749.5447,760.2279
BK.007320,2024-08-07,887472,757.4758,762.3096,751.5644,752.0402,1476335810,10930160692.49,760.2279,0,2024-08-07T17:12:13+08:00,,2024-08-07,757.4758,762.3096,751.5644,752.0402
BK.007320,2024-08-08,887472,748.4069,753.5768,734.0135,747.5079,1431566388,10209878811.92,752.0402,0,2024-08-08T17:10:57+08:00,,2024-08-08,748.4069,753.5768,734.0135,747.5079
BK.007320,2024-08-09,887472,750.5739,753.1667,735.4326,735.5281,1604896335,8672157552.36,747.5079,0,2024-08-09T17:10:08+08:00,,2024-08-09,750.5739,753.1667,735.4326,735.5281
BK.007320,2024-08-12,887472,732.5344,733.8058,721.5196,724.6303,1386535080,7058620818.66,735.5281,0,2024-08-12T17:11:05+08:00,,2024-08-12,732.5344,733.8058,721.5196,724.6303
BK.007320,2024-08-13,887472,724.407,729.5593,719.0724,729.3177,1223479604,5771534650.9,724.6303,0,2024-08-13T17:09:36+08:00,,2024-08-13,724.407,729.5593,719.0724,729.3177
BK.007320,2024-08-14,887472,730.1628,739.3936,725.659,732.9595,1573734890,9327557886.35,729.3177,0,2024-08-14T17:07:27+08:00,,2024-08-14,730.1628,739.3936,725.659,732.9595
BK.007320,2024-08-15,887472,729.9659,754.9493,727.8854,746.183,2350462314,12537236413.87,732.9595,0,2024-08-15T17:09:06+08:00,,2024-08-15,729.9659,754.9493,727.8854,746.183
BK.007320,2024-08-16,887472,746.05,747.9524,739.1888,739.5349,1897342816,10040166848.81,746.183,0,2024-08-16T17:08:00+08:00,,2024-08-16,746.05,747.9524,739.1888,739.5349
BK.007320,2024-08-19,887472,737.5842,754.2668,737.5535,750.5683,1915541064,11567035139.52,739.5349,0,2024-08-19T17:07:17+08:00,,2024-08-19,737.5842,754.2668,737.5535,750.5683
BK.007320,2024-08-20,887472,747.7308,749.5669,734.3124,736.6472,2298614743,12188300648.72,750.5683,0,2024-08-20T17:08:24+08:00,,2024-08-20,747.7308,749.5669,734.3124,736.6472
BK.007320,2024-08-21,887472,733.9,740.3131,724.2931,725.1077,1972157958,10059023919.09,736.6472,0,2024-08-21T17:07:29+08:00,,2024-08-21,733.9,740.3131,724.2931,725.1077
BK.007320,2024-08-22,887472,724.4109,731.9363,710.2153,711.6335,2088191587,10904104397.69,725.1077,0,2024-08-22T17:06:39+08:00,,2024-08-22,724.4109,731.9363,710.2153,711.6335
BK.007320,2024-08-23,887472,710.7022,720.1819,706.8569,714.7283,1916488788,10303511536.18,711.6335,0,2024-08-23T17:05:29+08:00,,2024-08-23,710.7022,720.1819,706.8569,714.7283
BK.007320,2024-08-26,887472,715.0745,720.6862,709.3709,716.8104,1465935013,8733480977.54,714.7283,0,2024-08-26T17:06:30+08:00,,2024-08-26,715.0745,720.6862,709.3709,716.8104
BK.007320,2024-08-27,887472,714.5921,719.0731,702.206,704.2462,1552303096,9259757332.93,716.8104,0,2024-08-27T17:07:13+08:00,,2024-08-27,714.5921,719.0731,702.206,704.2462
BK.007320,2024-08-28,887472,703.9564,712.5513,695.4932,711.0027,1634398914,9885622249.1,704.2462,0,2024-08-28T17:06:34+08:00,,2024-08-28,703.9564,712.5513,695.4932,711.0027
BK.007320,2024-08-29,887472,705.4117,719.9713,702.9474,717.1347,1585840577,10060042262.65,711.0027,0,2024-08-29T17:09:02+08:00,,2024-08-29,705.4117,719.9713,702.9474,717.1347
BK.007320,2024-08-30,887472,716.4545,748.7261,716.4545,740.4111,2753849167,16359886073.01,717.1347,0,2024-08-30T17:12:22+08:00,,2024-08-30,716.4545,748.7261,716.4545,740.4111
BK.007320,2024-09-02,887472,738.8632,741.7134,722.7845,723.2458,2069975082,11762608110.55,740.4111,0,2024-09-02T17:07:52+08:00,,2024-09-02,738.8632,741.7134,722.7845,723.2458
BK.007320,2024-09-03,887472,724.1608,734.76,723.3408,731.981,1802735717,10146087003.22,723.2458,0,2024-09-03T17:06:21+08:00,,2024-09-03,724.1608,734.76,723.3408,731.981
BK.007320,2024-09-04,887472,724.3576,731.1685,721.4581,723.3209,1505738115,8193776694.06,731.981,0,2024-09-04T17:09:24+08:00,,2024-09-04,724.3576,731.1685,721.4581,723.3209
BK.007320,2024-09-05,887472,722.5649,740.12,722.4334,737.2856,1902793098,11614622044.87,723.3209,0,2024-09-05T17:19:36+08:00,,2024-09-05,722.5649,740.12,722.4334,737.2856
BK.007320,2024-09-06,887472,737.5382,739.868,726.3643,727.1403,1810483545,10578193952.1,737.2856,0,2024-09-06T17:18:13+08:00,,2024-09-06,737.5382,739.868,726.3643,727.1403
BK.007320,2024-09-09,887472,721.5236,730.6839,716.83,722.8499,1699652167,8320675983.26,727.1403,0,2024-09-09T17:18:06+08:00,,2024-09-09,721.5236,730.6839,716.83,722.8499
BK.007320,2024-09-10,887472,724.9603,736.3107,711.1089,732.5328,1834431427,10679754705.38,722.8499,0,2024-09-10T17:20:22+08:00,,2024-09-10,724.9603,736.3107,711.1089,732.5328
BK.007320,2024-09-11,887472,728.4073,729.7288,722.0408,725.7732,1518937558,9140428383.48,732.5328,0,2024-09-11T17:18:10+08:00,,2024-09-11,728.4073,729.7288,722.0408,725.7732
BK.007320,2024-09-12,887472,728.0256,740.0546,728.0256,728.2791,1989296293,11062634882.89,725.7732,0,2024-09-12T17:18:46+08:00,,2024-09-12,728.0256,740.0546,728.0256,728.2791
BK.007320,2024-09-13,887472,729.8902,731.0282,718.632,718.632,1966046393,10994209588.56,728.2791,0,2024-09-13T17:18:27+08:00,,2024-09-13,729.8902,731.0282,718.632,718.632
BK.007320,2024-09-18,887472,716.2834,720.8798,703.0557,712.9877,2019143665,9832480399.32,718.632,0,2024-09-18T17:19:38+08:00,,2024-09-18,716.2834,720.8798,703.0557,712.9877
BK.007320,2024-09-19,887472,716.1559,734.7638,711.1841,733.2808,2366874972,12970873794.62,712.9877,0,2024-09-19T17:23:40+08:00,,2024-09-19,716.1559,734.7638,711.1841,733.2808
BK.007320,2024-09-20,887472,732.0308,737.4633,730.2883,736.7529,2314032366,13006653967.52,733.2808,0,2024-09-20T17:20:29+08:00,,2024-09-20,732.0308,737.4633,730.2883,736.7529
BK.007320,2024-09-23,887472,734.9382,745.0707,733.6302,740.3593,2185972009,12865476984.56,736.7529,0,2024-09-23T17:18:33+08:00,,2024-09-23,734.9382,745.0707,733.6302,740.3593
BK.007320,2024-09-24,887472,742.2578,767.2252,735.9572,767.2252,3296646181,21297910267.87,740.3593,0,2024-09-24T17:26:28+08:00,,2024-09-24,742.2578,767.2252,735.9572,767.2252
BK.007320,2024-09-25,887472,770.5411,803.415,770.5411,782.6891,4285318259,28949088133.89,767.2252,0,2024-09-25T17:27:13+08:00,,2024-09-25,770.5411,803.415,770.5411,782.6891
BK.007320,2024-09-26,887472,779.6881,808.0982,778.8096,807.9997,4126096282,25465618696.25,782.6891,0,2024-09-26T17:29:58+08:00,,2024-09-26,779.6881,808.0982,778.8096,807.9997
BK.007320,2024-09-27,887472,818.2866,862.856,815.8629,858.6147,4942313629,34374113328.69,807.9997,0,2024-09-27T17:29:01+08:00,,2024-09-27,818.2866,862.856,815.8629,858.6147
BK.007320,2024-09-30,887472,929.9857,964.3241,923.1725,959.7881,6989494210,54011798017.83,858.6147,0,2024-09-30T17:35:56+08:00,,2024-09-30,929.9857,964.3241,923.1725,959.7881
BK.007320,2024-10-08,887472,1026.9869,1086.9138,981.8243,1060.7102,7874938608,70668435830.07,959.7881,0,2024-10-08T17:32:43+08:00,,2024-10-08,1026.9869,1086.9138,981.8243,1060.7102
BK.007320,2024-10-09,887472,1024.2195,1024.2195,951.2614,953.8702,5805606798,56543980744.34,1060.7102,0,2024-10-09T17:42:20+08:00,,2024-10-09,1024.2195,1024.2195,951.2614,953.8702
BK.007320,2024-10-10,887472,959.5964,971.1164,913.119,928.4258,4146707391,36479073633.29,953.8702,0,2024-10-10T17:40:37+08:00,,2024-10-10,959.5964,971.1164,913.119,928.4258
BK.007320,2024-10-11,887472,916.3792,918.867,875.0709,887.8301,3305811892,27748232744.74,928.4258,0,2024-10-11T17:37:02+08:00,,2024-10-11,916.3792,918.867,875.0709,887.8301
BK.007320,2024-10-14,887472,890.8453,921.2412,871.523,921.0245,3266099813,27934310568.23,887.8301,0,2024-10-14T17:37:16+08:00,,2024-10-14,890.8453,921.2412,871.523,921.0245
BK.007320,2024-10-15,887472,916.5494,953.8084,908.4548,919.0297,4328464696,41776925068.39,921.0245,0,2024-10-15T17:36:08+08:00,,2024-10-15,916.5494,953.8084,908.4548,919.0297
BK.007320,2024-10-16,887472,899.0178,936.637,897.3662,923.1855,3459143477,29804242358.93,919.0297,0,2024-10-16T17:36:40+08:00,,2024-10-16,899.0178,936.637,897.3662,923.1855
BK.007320,2024-10-17,887472,928.0252,961.7218,927.8335,941.2203,4304540761,44284287015.62,923.1855,0,2024-10-17T17:32:38+08:00,,2024-10-17,928.0252,961.7218,927.8335,941.2203
BK.007320,2024-10-18,887472,938.0662,988.077,927.0884,965.7883,4780266841,48557917945.97,941.2203,0,2024-10-18T17:38:12+08:00,,2024-10-18,938.0662,988.077,927.0884,965.7883
BK.007320,2024-10-21,887472,968.5796,1010.1443,968.0063,993.7406,4956289236,53366898936.79,965.7883,0,2024-10-21T17:34:48+08:00,,2024-10-21,968.5796,1010.1443,968.0063,993.7406
BK.007320,2024-10-22,887472,994.6021,1036.983,994.4091,1013.4436,5349263815,54356672401.52,993.7406,0,2024-10-22T17:31:44+08:00,,2024-10-22,994.6021,1036.983,994.4091,1013.4436
BK.007320,2024-10-23,887472,1019.775,1022.5472,997.4042,1000.8604,4994181627,49629276259.22,1013.4436,0,2024-10-23T17:32:25+08:00,,2024-10-23,1019.775,1022.5472,997.4042,1000.8604
BK.007320,2024-10-24,887472,991.6682,998.3906,981.2193,991.7013,4008662863,37662665911.97,1000.8604,0,2024-10-24T17:28:11+08:00,,2024-10-24,991.6682,998.3906,981.2193,991.7013
BK.007320,2024-10-25,887472,994.0721,1020.0551,991.6236,1018.2376,4623368320,42678420857.88,991.7013,0,2024-10-25T17:31:40+08:00,,2024-10-25,994.0721,1020.0551,991.6236,1018.2376
BK.007320,2024-10-28,887472,1017.3923,1050.2067,1017.3923,1048.459,5044408856,47966045535.37,1018.2376,0,2024-10-28T17:29:43+08:00,,2024-10-28,1017.3923,1050.2067,1017.3923,1048.459
