timestamp,open,high,low,close,volume
2024-03-29,984.59,1008.96,972.36,1000.0,9266595362
2024-04-01,1003.3792,1015.3068,1003.3792,1015.2187,10699760637
2024-04-02,1014.2461,1014.2461,1000.7216,1006.0534,10481443402
2024-04-03,1002.0809,1002.3693,987.4464,994.4805,9748235626
2024-04-08,990.9874,993.2337,976.6002,976.6002,9511634845
2024-04-09,976.2239,985.8394,974.2017,983.7729,8124205559
2024-04-10,981.662,981.6921,956.2993,966.5251,9102309095
2024-04-11,959.6515,979.7073,957.7379,967.5756,8486823001
2024-04-12,967.4824,973.8502,959.417,961.1968,7887095125
2024-04-15,960.5719,974.2108,942.0323,962.9167,10495051902
2024-04-16,956.7957,957.3167,916.6711,917.0844,10566771841
2024-04-17,922.382,960.4591,922.382,960.4591,9587749267
2024-04-18,957.7661,972.4332,952.4554,962.3625,9545521876
2024-04-19,957.4395,971.8138,955.8438,966.7618,9319973585
2024-04-22,965.7135,979.4667,955.1364,967.0397,9472958472
2024-04-23,964.7183,967.1802,954.3311,957.2855,8973150504
2024-04-24,956.8081,980.7089,956.7061,980.7089,9526850785
2024-04-25,977.1826,981.2056,970.4172,973.7224,8982112167
2024-04-26,970.2166,994.1229,969.9918,990.6668,11596279061
2024-04-29,989.6136,1007.0401,988.3488,1005.7362,12210175301
2024-04-30,1004.0672,1005.3803,988.3306,991.6653,10633853131
2024-05-06,1000.0856,1007.5934,1000.0856,1005.0276,9928758900
2024-05-07,1004.1801,1022.9055,1001.7845,1020.9301,10902522561
2024-05-08,1017.3526,1017.3526,1004.1317,1005.4135,9734640615
2024-05-09,1004.4879,1030.4269,1004.171,1030.3723,9807855988
2024-05-10,1030.7592,1034.0209,1016.2867,1019.2364,9082445530
2024-05-13,1012.0109,1015.4875,998.3113,1006.5292,8601914248
2024-05-14,1006.4895,1013.6369,1002.0622,1005.4688,7380800233
2024-05-15,1003.2823,1006.9556,993.3044,994.2543,7009303169
2024-05-16,995.1823,1002.7632,990.4727,993.5859,7873413537
2024-05-17,993.8694,1009.0362,989.9352,1009.0362,8708411252
2024-05-20,1007.8622,1019.9575,1006.9779,1015.9775,9779418279
2024-05-21,1012.329,1012.329,998.1453,1000.923,7811359711
2024-05-22,999.7464,1004.8933,993.7904,999.9188,7465943989
2024-05-23,999.3127,999.3221,982.9951,984.2964,9171163699
2024-05-24,980.5466,985.8119,969.1129,969.2085,8032068387
2024-05-27,969.2494,976.9819,958.5278,976.7354,7448677795
2024-05-28,973.6693,980.5425,969.0664,969.6656,7381913265
2024-05-29,970.9578,976.0975,964.0845,969.2552,7433664508
2024-05-30,965.9604,982.5315,961.0858,975.3179,7960983385
2024-05-31,974.866,987.2274,974.7599,983.3053,8290093203
