price,last_volume,created_at
3351.523,0,2025-05-09 09:14:03.059000+08:00
3351.523,0,2025-05-09 09:14:06.058000+08:00
3351.523,0,2025-05-09 09:14:09.059000+08:00
3351.523,0,2025-05-09 09:14:11.272000+08:00
3351.523,0,2025-05-09 09:14:12.059000+08:00
3351.523,0,2025-05-09 09:14:15.059000+08:00
3351.523,0,2025-05-09 09:14:18.058000+08:00
3351.523,0,2025-05-09 09:14:21.059000+08:00
3351.523,0,2025-05-09 09:14:24.059000+08:00
3351.523,0,2025-05-09 09:14:27.059000+08:00
3351.523,0,2025-05-09 09:14:30.059000+08:00
3351.523,0,2025-05-09 09:14:33.059000+08:00
3351.523,0,2025-05-09 09:14:36.059000+08:00
3351.523,0,2025-05-09 09:14:39.059000+08:00
3351.523,0,2025-05-09 09:14:41.274000+08:00
3351.523,0,2025-05-09 09:14:42.059000+08:00
3351.523,0,2025-05-09 09:14:45.059000+08:00
3351.523,0,2025-05-09 09:14:48.059000+08:00
3351.523,0,2025-05-09 09:14:51.059000+08:00
3351.523,0,2025-05-09 09:14:54.059000+08:00
3351.523,0,2025-05-09 09:14:57.059000+08:00
3351.523,0,2025-05-09 09:15:00.058000+08:00
3351.523,0,2025-05-09 09:15:03.059000+08:00
3351.523,0,2025-05-09 09:15:11.274000+08:00
3351.523,0,2025-05-09 09:15:12.061000+08:00
3351.523,0,2025-05-09 09:15:21.059000+08:00
3351.523,0,2025-05-09 09:15:30.059000+08:00
3351.523,0,2025-05-09 09:15:39.059000+08:00
3351.523,0,2025-05-09 09:15:41.271000+08:00
3351.523,0,2025-05-09 09:15:48.059000+08:00
3351.523,0,2025-05-09 09:15:57.059000+08:00
3351.523,0,2025-05-09 09:16:03.059000+08:00
3351.523,0,2025-05-09 09:16:06.058000+08:00
3351.523,0,2025-05-09 09:16:09.059000+08:00
3351.523,0,2025-05-09 09:16:11.274000+08:00
3351.523,0,2025-05-09 09:16:12.059000+08:00
3351.523,0,2025-05-09 09:16:15.059000+08:00
3351.523,0,2025-05-09 09:16:18.059000+08:00
3351.523,0,2025-05-09 09:16:21.059000+08:00
3351.523,0,2025-05-09 09:16:24.059000+08:00
3351.523,0,2025-05-09 09:16:27.059000+08:00
3351.523,0,2025-05-09 09:16:30.059000+08:00
3351.523,0,2025-05-09 09:16:33.059000+08:00
3351.523,0,2025-05-09 09:16:36.059000+08:00
3351.523,0,2025-05-09 09:16:39.059000+08:00
3351.523,0,2025-05-09 09:16:41.273000+08:00
3351.523,0,2025-05-09 09:16:42.059000+08:00
3351.523,0,2025-05-09 09:16:45.058000+08:00
3351.523,0,2025-05-09 09:16:48.059000+08:00
3351.523,0,2025-05-09 09:16:51.059000+08:00
3351.523,0,2025-05-09 09:16:54.059000+08:00
3351.523,0,2025-05-09 09:16:57.059000+08:00
3351.523,0,2025-05-09 09:17:00.059000+08:00
3351.523,0,2025-05-09 09:17:03.059000+08:00
3351.523,0,2025-05-09 09:17:06.059000+08:00
3351.523,0,2025-05-09 09:17:09.059000+08:00
3351.523,0,2025-05-09 09:17:11.274000+08:00
3351.523,0,2025-05-09 09:17:12.059000+08:00
3351.523,0,2025-05-09 09:17:15.059000+08:00
3351.523,0,2025-05-09 09:17:18.059000+08:00
3351.523,0,2025-05-09 09:17:21.059000+08:00
3351.523,0,2025-05-09 09:17:24.059000+08:00
3351.523,0,2025-05-09 09:17:27.059000+08:00
3351.523,0,2025-05-09 09:17:30.059000+08:00
3351.523,0,2025-05-09 09:17:33.059000+08:00
3351.523,0,2025-05-09 09:17:36.059000+08:00
3351.523,0,2025-05-09 09:17:39.059000+08:00
3351.523,0,2025-05-09 09:17:41.272000+08:00
3351.523,0,2025-05-09 09:17:42.059000+08:00
3351.523,0,2025-05-09 09:17:45.059000+08:00
3351.523,0,2025-05-09 09:17:48.059000+08:00
3351.523,0,2025-05-09 09:17:51.059000+08:00
3351.523,0,2025-05-09 09:17:54.059000+08:00
3351.523,0,2025-05-09 09:17:57.059000+08:00
3351.523,0,2025-05-09 09:18:00.058000+08:00
3351.523,0,2025-05-09 09:18:03.059000+08:00
3351.523,0,2025-05-09 09:18:06.059000+08:00
3351.523,0,2025-05-09 09:18:09.059000+08:00
3351.523,0,2025-05-09 09:18:11.273000+08:00
3351.523,0,2025-05-09 09:18:12.059000+08:00
3351.523,0,2025-05-09 09:18:15.059000+08:00
3351.523,0,2025-05-09 09:18:18.059000+08:00
3351.523,0,2025-05-09 09:18:21.059000+08:00
3351.523,0,2025-05-09 09:18:24.059000+08:00
3351.523,0,2025-05-09 09:18:27.059000+08:00
3351.523,0,2025-05-09 09:18:30.059000+08:00
3351.523,0,2025-05-09 09:18:33.059000+08:00
3351.523,0,2025-05-09 09:18:36.059000+08:00
3351.523,0,2025-05-09 09:18:39.059000+08:00
3351.523,0,2025-05-09 09:18:41.274000+08:00
3351.523,0,2025-05-09 09:18:42.058000+08:00
3351.523,0,2025-05-09 09:18:45.059000+08:00
3351.523,0,2025-05-09 09:18:48.059000+08:00
3351.523,0,2025-05-09 09:18:51.058000+08:00
3351.523,0,2025-05-09 09:18:54.059000+08:00
3351.523,0,2025-05-09 09:18:57.059000+08:00
3351.523,0,2025-05-09 09:19:00.059000+08:00
3351.523,0,2025-05-09 09:19:03.059000+08:00
3351.523,0,2025-05-09 09:19:06.059000+08:00
3351.523,0,2025-05-09 09:19:09.058000+08:00
3351.523,0,2025-05-09 09:19:11.273000+08:00
3351.523,0,2025-05-09 09:19:12.059000+08:00
3351.523,0,2025-05-09 09:19:15.059000+08:00
3351.523,0,2025-05-09 09:19:18.059000+08:00
3351.523,0,2025-05-09 09:19:21.059000+08:00
3351.523,0,2025-05-09 09:19:24.058000+08:00
3351.523,0,2025-05-09 09:19:27.058000+08:00
3351.523,0,2025-05-09 09:19:30.058000+08:00
3351.523,0,2025-05-09 09:19:33.059000+08:00
3351.523,0,2025-05-09 09:19:36.059000+08:00
3351.523,0,2025-05-09 09:19:39.059000+08:00
3351.523,0,2025-05-09 09:19:41.270000+08:00
3351.523,0,2025-05-09 09:19:42.059000+08:00
3351.523,0,2025-05-09 09:19:45.059000+08:00
3351.523,0,2025-05-09 09:19:48.059000+08:00
3351.523,0,2025-05-09 09:19:51.059000+08:00
3351.523,0,2025-05-09 09:19:54.059000+08:00
3351.523,0,2025-05-09 09:19:57.058000+08:00
3351.523,0,2025-05-09 09:20:00.059000+08:00
3351.523,0,2025-05-09 09:20:03.059000+08:00
3351.523,0,2025-05-09 09:20:06.058000+08:00
3351.523,0,2025-05-09 09:20:09.059000+08:00
3351.523,0,2025-05-09 09:20:11.273000+08:00
3351.523,0,2025-05-09 09:20:12.059000+08:00
3351.523,0,2025-05-09 09:20:15.059000+08:00
3351.523,0,2025-05-09 09:20:18.059000+08:00
3351.523,0,2025-05-09 09:20:21.059000+08:00
3351.523,0,2025-05-09 09:20:24.059000+08:00
3351.523,0,2025-05-09 09:20:27.058000+08:00
3351.523,0,2025-05-09 09:20:30.059000+08:00
3351.523,0,2025-05-09 09:20:33.059000+08:00
3351.523,0,2025-05-09 09:20:36.059000+08:00
3351.523,0,2025-05-09 09:20:39.059000+08:00
3351.523,0,2025-05-09 09:20:41.274000+08:00
3351.523,0,2025-05-09 09:20:42.059000+08:00
3351.523,0,2025-05-09 09:20:45.059000+08:00
3351.523,0,2025-05-09 09:20:48.059000+08:00
3351.523,0,2025-05-09 09:20:51.059000+08:00
3351.523,0,2025-05-09 09:20:54.059000+08:00
3351.523,0,2025-05-09 09:20:57.058000+08:00
3351.523,0,2025-05-09 09:21:00.059000+08:00
3351.523,0,2025-05-09 09:21:03.059000+08:00
3351.523,0,2025-05-09 09:21:06.059000+08:00
3351.523,0,2025-05-09 09:21:09.058000+08:00
3351.523,0,2025-05-09 09:21:11.270000+08:00
3351.523,0,2025-05-09 09:21:12.059000+08:00
3351.523,0,2025-05-09 09:21:15.058000+08:00
3351.523,0,2025-05-09 09:21:18.059000+08:00
3351.523,0,2025-05-09 09:21:21.059000+08:00
3351.523,0,2025-05-09 09:21:24.059000+08:00
3351.523,0,2025-05-09 09:21:27.059000+08:00
3351.523,0,2025-05-09 09:21:30.058000+08:00
3351.523,0,2025-05-09 09:21:33.059000+08:00
3351.523,0,2025-05-09 09:21:36.059000+08:00
3351.523,0,2025-05-09 09:21:39.058000+08:00
3351.523,0,2025-05-09 09:21:41.274000+08:00
3351.523,0,2025-05-09 09:21:42.059000+08:00
3351.523,0,2025-05-09 09:21:45.059000+08:00
3351.523,0,2025-05-09 09:21:48.058000+08:00
3351.523,0,2025-05-09 09:21:51.059000+08:00
3351.523,0,2025-05-09 09:21:54.059000+08:00
3351.523,0,2025-05-09 09:21:57.059000+08:00
3351.523,0,2025-05-09 09:22:00.059000+08:00
3351.523,0,2025-05-09 09:22:03.059000+08:00
3351.523,0,2025-05-09 09:22:06.059000+08:00
3351.523,0,2025-05-09 09:22:09.059000+08:00
3351.523,0,2025-05-09 09:22:11.274000+08:00
3351.523,0,2025-05-09 09:22:12.061000+08:00
3351.523,0,2025-05-09 09:22:15.059000+08:00
3351.523,0,2025-05-09 09:22:18.059000+08:00
3351.523,0,2025-05-09 09:22:21.059000+08:00
3351.523,0,2025-05-09 09:22:24.059000+08:00
3351.523,0,2025-05-09 09:22:27.059000+08:00
3351.523,0,2025-05-09 09:22:30.059000+08:00
3351.523,0,2025-05-09 09:22:33.059000+08:00
3351.523,0,2025-05-09 09:22:36.059000+08:00
3351.523,0,2025-05-09 09:22:39.059000+08:00
3351.523,0,2025-05-09 09:22:41.272000+08:00
3351.523,0,2025-05-09 09:22:42.059000+08:00
3351.523,0,2025-05-09 09:22:45.058000+08:00
3351.523,0,2025-05-09 09:22:48.059000+08:00
3351.523,0,2025-05-09 09:22:51.059000+08:00
3351.523,0,2025-05-09 09:22:54.059000+08:00
3351.523,0,2025-05-09 09:22:57.059000+08:00
3351.523,0,2025-05-09 09:23:00.059000+08:00
3351.523,0,2025-05-09 09:23:03.059000+08:00
3351.523,0,2025-05-09 09:23:06.059000+08:00
3351.523,0,2025-05-09 09:23:09.058000+08:00
3351.523,0,2025-05-09 09:23:11.273000+08:00
3351.523,0,2025-05-09 09:23:12.059000+08:00
3351.523,0,2025-05-09 09:23:15.059000+08:00
3351.523,0,2025-05-09 09:23:18.059000+08:00
3351.523,0,2025-05-09 09:23:21.058000+08:00
3351.523,0,2025-05-09 09:23:24.059000+08:00
3351.523,0,2025-05-09 09:23:27.059000+08:00
3351.523,0,2025-05-09 09:23:30.059000+08:00
3351.523,0,2025-05-09 09:23:33.059000+08:00
3351.523,0,2025-05-09 09:23:36.059000+08:00
3351.523,0,2025-05-09 09:23:39.059000+08:00
3351.523,0,2025-05-09 09:23:41.269000+08:00
3351.523,0,2025-05-09 09:23:42.059000+08:00
3351.523,0,2025-05-09 09:23:45.059000+08:00
3351.523,0,2025-05-09 09:23:48.059000+08:00
3351.523,0,2025-05-09 09:23:51.059000+08:00
3351.523,0,2025-05-09 09:23:54.059000+08:00
3351.523,0,2025-05-09 09:23:57.059000+08:00
3351.523,0,2025-05-09 09:24:00.059000+08:00
3351.523,0,2025-05-09 09:24:03.059000+08:00
3351.523,0,2025-05-09 09:24:06.059000+08:00
3351.523,0,2025-05-09 09:24:09.059000+08:00
3351.523,0,2025-05-09 09:24:11.274000+08:00
3351.523,0,2025-05-09 09:24:12.058000+08:00
3351.523,0,2025-05-09 09:24:15.059000+08:00
3351.523,0,2025-05-09 09:24:18.059000+08:00
3351.523,0,2025-05-09 09:24:21.058000+08:00
3351.523,0,2025-05-09 09:24:24.059000+08:00
3351.523,0,2025-05-09 09:24:27.059000+08:00
3351.523,0,2025-05-09 09:24:30.059000+08:00
3351.523,0,2025-05-09 09:24:33.059000+08:00
3351.523,0,2025-05-09 09:24:36.058000+08:00
3351.523,0,2025-05-09 09:24:39.059000+08:00
3351.523,0,2025-05-09 09:24:41.274000+08:00
3351.523,0,2025-05-09 09:24:42.059000+08:00
3351.523,0,2025-05-09 09:24:45.059000+08:00
3351.523,0,2025-05-09 09:24:48.059000+08:00
3351.523,0,2025-05-09 09:24:51.059000+08:00
3351.523,0,2025-05-09 09:24:54.059000+08:00
3351.523,0,2025-05-09 09:24:57.059000+08:00
3351.523,0,2025-05-09 09:25:00.059000+08:00
3351.523,0,2025-05-09 09:25:03.058000+08:00
3351.523,0,2025-05-09 09:25:06.059000+08:00
3350.405,488211600,2025-05-09 09:25:09.058000+08:00
3350.405,0,2025-05-09 09:25:11.274000+08:00
3350.405,0,2025-05-09 09:25:41.273000+08:00
3350.405,0,2025-05-09 09:26:03.057000+08:00
3350.405,0,2025-05-09 09:26:06.057000+08:00
3350.405,0,2025-05-09 09:26:09.058000+08:00
3350.405,0,2025-05-09 09:26:11.270000+08:00
3350.405,0,2025-05-09 09:26:12.057000+08:00
3350.405,0,2025-05-09 09:26:15.057000+08:00
3350.405,0,2025-05-09 09:26:18.057000+08:00
3350.405,0,2025-05-09 09:26:21.057000+08:00
3350.405,0,2025-05-09 09:26:24.057000+08:00
3350.405,0,2025-05-09 09:26:27.059000+08:00
3350.405,0,2025-05-09 09:26:30.057000+08:00
3350.405,0,2025-05-09 09:26:33.057000+08:00
3350.405,0,2025-05-09 09:26:36.057000+08:00
3350.405,0,2025-05-09 09:26:39.057000+08:00
3350.405,0,2025-05-09 09:26:41.272000+08:00
3350.405,0,2025-05-09 09:26:42.057000+08:00
3350.405,0,2025-05-09 09:26:45.057000+08:00
3350.405,0,2025-05-09 09:26:48.057000+08:00
3350.405,0,2025-05-09 09:26:51.060000+08:00
3350.405,0,2025-05-09 09:26:54.057000+08:00
3350.405,0,2025-05-09 09:26:57.057000+08:00
3350.405,0,2025-05-09 09:27:00.057000+08:00
3350.405,0,2025-05-09 09:27:03.057000+08:00
3350.405,0,2025-05-09 09:27:06.057000+08:00
3350.405,0,2025-05-09 09:27:09.058000+08:00
3350.405,0,2025-05-09 09:27:11.274000+08:00
3350.405,0,2025-05-09 09:27:12.057000+08:00
3350.405,0,2025-05-09 09:27:15.057000+08:00
3350.405,0,2025-05-09 09:27:18.057000+08:00
3350.405,0,2025-05-09 09:27:21.057000+08:00
3350.405,0,2025-05-09 09:27:24.057000+08:00
3350.405,0,2025-05-09 09:27:27.057000+08:00
3350.405,0,2025-05-09 09:27:30.057000+08:00
3350.405,0,2025-05-09 09:27:33.057000+08:00
3350.405,0,2025-05-09 09:27:36.057000+08:00
3350.405,0,2025-05-09 09:27:39.057000+08:00
3350.405,0,2025-05-09 09:27:41.274000+08:00
3350.405,0,2025-05-09 09:27:42.057000+08:00
3350.405,0,2025-05-09 09:27:45.057000+08:00
3350.405,0,2025-05-09 09:27:48.057000+08:00
3350.405,0,2025-05-09 09:27:51.057000+08:00
3350.405,0,2025-05-09 09:27:54.057000+08:00
3350.405,0,2025-05-09 09:27:57.057000+08:00
3350.405,0,2025-05-09 09:28:00.057000+08:00
3350.405,0,2025-05-09 09:28:03.057000+08:00
3350.405,0,2025-05-09 09:28:06.057000+08:00
3350.405,0,2025-05-09 09:28:09.057000+08:00
3350.405,0,2025-05-09 09:28:11.273000+08:00
3350.405,0,2025-05-09 09:28:12.057000+08:00
3350.405,0,2025-05-09 09:28:15.057000+08:00
3350.405,0,2025-05-09 09:28:18.057000+08:00
3350.405,0,2025-05-09 09:28:21.057000+08:00
3350.405,0,2025-05-09 09:28:24.057000+08:00
3350.405,0,2025-05-09 09:28:27.057000+08:00
3350.405,0,2025-05-09 09:28:30.057000+08:00
3350.405,0,2025-05-09 09:28:33.057000+08:00
3350.405,0,2025-05-09 09:28:36.057000+08:00
3350.405,0,2025-05-09 09:28:39.057000+08:00
3350.405,0,2025-05-09 09:28:41.268000+08:00
3350.405,0,2025-05-09 09:28:42.057000+08:00
3350.405,0,2025-05-09 09:28:45.057000+08:00
3350.405,0,2025-05-09 09:28:48.057000+08:00
3350.405,0,2025-05-09 09:28:51.057000+08:00
3350.405,0,2025-05-09 09:28:54.057000+08:00
3350.405,0,2025-05-09 09:28:57.057000+08:00
3350.405,0,2025-05-09 09:29:00.057000+08:00
3350.405,0,2025-05-09 09:29:03.057000+08:00
3350.405,0,2025-05-09 09:29:06.057000+08:00
3350.405,0,2025-05-09 09:29:09.057000+08:00
3350.405,0,2025-05-09 09:29:11.274000+08:00
3350.405,0,2025-05-09 09:29:12.057000+08:00
3350.405,0,2025-05-09 09:29:15.057000+08:00
3350.405,0,2025-05-09 09:29:18.057000+08:00
3350.405,0,2025-05-09 09:29:21.057000+08:00
3350.405,0,2025-05-09 09:29:24.057000+08:00
3350.405,0,2025-05-09 09:29:27.057000+08:00
3350.405,0,2025-05-09 09:29:30.057000+08:00
3350.405,0,2025-05-09 09:29:33.057000+08:00
3350.405,0,2025-05-09 09:29:36.057000+08:00
3350.405,0,2025-05-09 09:29:39.057000+08:00
3350.405,0,2025-05-09 09:29:41.274000+08:00
3350.405,0,2025-05-09 09:29:42.057000+08:00
3350.405,0,2025-05-09 09:29:45.057000+08:00
3350.405,0,2025-05-09 09:29:48.057000+08:00
3350.405,0,2025-05-09 09:29:51.057000+08:00
3350.405,0,2025-05-09 09:29:54.057000+08:00
3350.405,0,2025-05-09 09:29:57.057000+08:00
3350.405,0,2025-05-09 09:30:00.057000+08:00
3351.22,82537500,2025-05-09 09:30:03.057000+08:00
